"targ_ID" "rel" "rtd" "soa" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"262" "Besen" "semantic" "related" "0" "9" 148 609 "correct" "Staubsauger" "2" 0 0 609 0 7
"263" "Besen" "semantic" "related" "0" "4" 134 587 "correct" "Staubsauger" "1" 0 0 587 0 7
"264" "Besen" "semantic" "related" "0" "1" 151 1150 "correct" "Staubsauger" "2" 0 0 1150 0 7
"265" "Besen" "semantic" "unrelated" "-200" "2" 88 568 "correct" "Auto" "1" 0 0 568 0 7
"266" "Besen" "semantic" "unrelated" "-200" "17" 119 888 "correct" "Auto" "1" 0 0 888 0 7
"267" "Besen" "semantic" "unrelated" "-200" "9" 131 691 "correct" "Auto" "1" 0 0 691 0 7
"268" "Besen" "semantic" "unrelated" "-200" "10" 91 494 "correct" "Auto" "1" 0 0 494 0 7
"269" "Besen" "semantic" "unrelated" "-200" "20" 187 537 "correct" "Auto" "2" 0 0 537 0 7
"270" "Besen" "semantic" "unrelated" "-200" "4" 192 636 "correct" "Auto" "2" 0 0 636 0 7
"271" "Besen" "semantic" "unrelated" "-200" "3" 185 615 "correct" "Auto" "2" 0 0 615 0 7
"272" "Besen" "semantic" "unrelated" "-200" "18" 100 715 "correct" "Auto" "1" 0 0 715 0 7
"273" "Besen" "semantic" "unrelated" "-200" "1" 134 712 "correct" "Auto" "1" 0 0 712 0 7
"274" "Besen" "semantic" "unrelated" "-200" "19" 171 626 "correct" "Auto" "2" 0 0 626 0 7
"275" "Besen" "semantic" "unrelated" "-200" "11" 180 507 "correct" "Auto" "2" 0 0 507 0 7
"276" "Besen" "semantic" "unrelated" "-200" "12" 201 587 "correct" "Auto" "2" 0 0 587 0 7
"277" "Besen" "semantic" "unrelated" "0" "12" 114 672 "correct" "Auto" "1" 0 0 672 0 7
"278" "Besen" "semantic" "unrelated" "0" "3" 76 743 "correct" "Auto" "1" 0 0 743 0 7
"279" "Besen" "semantic" "unrelated" "0" "2" 151 777 "correct" "Auto" "2" 0 0 777 0 7
"280" "Besen" "semantic" "unrelated" "0" "1" 164 847 "correct" "Auto" "2" 0 0 847 0 7
"281" "Besen" "semantic" "unrelated" "0" "20" 112 700 "correct" "Auto" "1" 0 0 700 0 7
"282" "Besen" "semantic" "unrelated" "0" "11" 74 873 "correct" "Auto" "1" 0 0 873 0 7
"283" "Besen" "semantic" "unrelated" "0" "19" 79 898 "correct" "Auto" "1" 0 0 898 0 7
"284" "Besen" "semantic" "unrelated" "0" "10" 148 868 "correct" "Auto" "2" 0 0 868 0 7
"285" "Besen" "semantic" "unrelated" "0" "9" 166 778 "correct" "Auto" "2" 0 0 778 0 7
"286" "Besen" "semantic" "unrelated" "0" "17" 155 648 "correct" "Auto" "2" 0 0 648 0 7
"287" "Besen" "semantic" "unrelated" "0" "4" 106 811 "correct" "Auto" "1" 0 0 811 0 7
"288" "Besen" "semantic" "unrelated" "0" "18" 149 674 "correct" "Auto" "2" 0 0 674 0 7
"289" "Bohrer" "congruent" "related" "-200" "16" 189 439 "correct" "Bohrer" "2" 0 0 439 0 7
"290" "Bohrer" "congruent" "related" "-200" "15" 177 624 "correct" "Bohrer" "2" 0 0 624 0 7
"291" "Bohrer" "congruent" "related" "-200" "22" 88 570 "correct" "Bohrer" "1" 0 0 570 0 7
"292" "Bohrer" "congruent" "related" "-200" "14" 90 NA "smack" "Bohrer" "1" 1 1 324 0 7
"293" "Bohrer" "congruent" "related" "-200" "5" 131 456 "correct" "Bohrer" "1" 0 0 456 0 7
"294" "Bohrer" "congruent" "related" "-200" "21" 125 676 "correct" "Bohrer" "1" 0 0 676 0 7
"295" "Bohrer" "congruent" "related" "-200" "24" 193 465 "correct" "Bohrer" "2" 0 0 465 0 7
"296" "Bohrer" "congruent" "related" "-200" "23" 180 532 "correct" "Bohrer" "2" 0 0 532 0 7
"297" "Bohrer" "congruent" "related" "-200" "6" 90 576 "correct" "Bohrer" "1" 0 0 576 0 7
"298" "Bohrer" "congruent" "related" "-200" "8" 192 447 "correct" "Bohrer" "2" 0 0 447 0 7
"299" "Bohrer" "congruent" "related" "-200" "7" 181 710 "correct" "Bohrer" "2" 0 0 710 0 7
"300" "Bohrer" "congruent" "related" "-200" "13" 123 503 "correct" "Bohrer" "1" 0 0 503 0 7
"301" "Bohrer" "congruent" "related" "0" "23" 76 853 "correct" "Bohrer" "1" 0 0 853 0 7
"302" "Bohrer" "congruent" "related" "0" "8" 107 507 "correct" "Bohrer" "1" 0 0 507 0 7
"303" "Bohrer" "congruent" "related" "0" "6" 139 822 "correct" "Bohrer" "2" 0 0 822 0 7
"304" "Bohrer" "congruent" "related" "0" "14" 144 689 "correct" "Bohrer" "2" 0 0 689 0 7
"305" "Bohrer" "congruent" "related" "0" "24" 112 583 "correct" "Bohrer" "1" 0 0 583 0 7
"306" "Bohrer" "congruent" "related" "0" "15" 81 824 "correct" "Bohrer" "1" 0 0 824 0 7
"307" "Bohrer" "congruent" "related" "0" "21" 159 650 "correct" "Bohrer" "2" 0 0 650 0 7
"308" "Bohrer" "congruent" "related" "0" "7" 85 772 "correct" "Bohrer" "1" 0 0 772 0 7
"309" "Bohrer" "congruent" "related" "0" "5" 161 530 "correct" "Bohrer" "2" 0 0 530 0 7
"310" "Bohrer" "congruent" "related" "0" "22" 145 810 "correct" "Bohrer" "2" 0 0 810 0 7
"311" "Bohrer" "congruent" "related" "0" "13" 155 550 "correct" "Bohrer" "2" 0 0 550 0 7
"312" "Bohrer" "congruent" "related" "0" "16" 118 538 "correct" "Bohrer" "1" 0 0 538 0 7
"313" "Bohrer" "congruent" "unrelated" "-200" "14" 81 836 "correct" "Dudelsack" "1" 0 0 836 0 7
"314" "Bohrer" "congruent" "unrelated" "-200" "8" 161 572 "correct" "Dudelsack" "2" 0 0 572 0 7
"315" "Bohrer" "congruent" "unrelated" "-200" "22" 76 NA "none/false" "Dudelsack" "1" 1 1 1057 0 7
"316" "Bohrer" "congruent" "unrelated" "-200" "15" 189 689 "correct" "Dudelsack" "2" 0 0 689 0 7
"317" "Bohrer" "congruent" "unrelated" "-200" "16" 155 603 "correct" "Dudelsack" "2" 0 0 603 0 7
"318" "Bohrer" "congruent" "unrelated" "-200" "24" 159 555 "correct" "Dudelsack" "2" 0 0 555 0 7
"319" "Bohrer" "congruent" "unrelated" "-200" "23" 193 735 "correct" "Dudelsack" "2" 0 0 735 0 7
"320" "Bohrer" "congruent" "unrelated" "-200" "13" 90 699 "correct" "Dudelsack" "1" 0 0 699 0 7
"321" "Bohrer" "congruent" "unrelated" "-200" "21" 88 723 "correct" "Dudelsack" "1" 0 0 723 0 7
"322" "Bohrer" "congruent" "unrelated" "-200" "7" 192 691 "correct" "Dudelsack" "2" 0 0 691 0 7
"323" "Bohrer" "congruent" "unrelated" "-200" "6" 85 885 "correct" "Dudelsack" "1" 0 0 885 0 7
"324" "Bohrer" "congruent" "unrelated" "-200" "5" 90 625 "correct" "Dudelsack" "1" 0 0 625 0 7
"325" "Bohrer" "congruent" "unrelated" "0" "6" 181 806 "correct" "Dudelsack" "2" 0 0 806 0 7
"326" "Bohrer" "congruent" "unrelated" "0" "21" 145 835 "correct" "Dudelsack" "2" 0 0 835 0 7
"327" "Bohrer" "congruent" "unrelated" "0" "16" 123 737 "correct" "Dudelsack" "1" 0 0 737 0 7
"328" "Bohrer" "congruent" "unrelated" "0" "22" 180 NA "distractor named" "Dudelsack" "2" 1 1 898 0 7
"329" "Bohrer" "congruent" "unrelated" "0" "7" 107 788 "correct" "Dudelsack" "1" 0 0 788 0 7
"330" "Bohrer" "congruent" "unrelated" "0" "24" 125 732 "correct" "Dudelsack" "1" 0 0 732 0 7
"331" "Bohrer" "congruent" "unrelated" "0" "14" 177 1165 "correct" "Dudelsack" "2" 0 0 1165 0 7
"332" "Bohrer" "congruent" "unrelated" "0" "13" 144 1031 "correct" "Dudelsack" "2" 0 0 1031 0 7
"333" "Bohrer" "congruent" "unrelated" "0" "5" 139 763 "correct" "Dudelsack" "2" 0 0 763 0 7
"334" "Bohrer" "congruent" "unrelated" "0" "15" 118 1030 "correct" "Dudelsack" "1" 0 0 1030 0 7
"335" "Bohrer" "congruent" "unrelated" "0" "8" 131 614 "correct" "Dudelsack" "1" 0 0 614 0 7
"336" "Bohrer" "congruent" "unrelated" "0" "23" 112 838 "correct" "Dudelsack" "1" 0 0 838 0 7
"337" "Bohrer" "semantic" "related" "-200" "22" 125 660 "correct" "Hammer" "1" 0 0 660 0 7
"338" "Bohrer" "semantic" "related" "-200" "14" 123 624 "correct" "Hammer" "1" 0 0 624 0 7
"339" "Bohrer" "semantic" "related" "-200" "7" 139 743 "correct" "Hammer" "2" 0 0 743 0 7
"340" "Bohrer" "semantic" "related" "-200" "23" 145 644 "correct" "Hammer" "2" 0 0 644 0 7
"341" "Bohrer" "semantic" "related" "-200" "8" 181 482 "correct" "Hammer" "2" 0 0 482 0 7
"342" "Bohrer" "semantic" "related" "-200" "6" 131 NA "disfluency" "Hammer" "1" 1 1 711 0 7
"343" "Bohrer" "semantic" "related" "-200" "24" 180 562 "correct" "Hammer" "2" 0 0 562 0 7
"344" "Bohrer" "semantic" "related" "-200" "5" 107 637 "correct" "Hammer" "1" 0 0 637 0 7
"345" "Bohrer" "semantic" "related" "-200" "21" 112 1091 "correct" "Hammer" "1" 0 0 1091 0 7
"346" "Bohrer" "semantic" "related" "-200" "13" 118 824 "correct" "Hammer" "1" 0 0 824 0 7
"347" "Bohrer" "semantic" "related" "-200" "16" 177 566 "correct" "Hammer" "2" 0 0 566 0 7
"348" "Bohrer" "semantic" "related" "-200" "15" 144 876 "correct" "Hammer" "2" 0 0 876 0 7
"349" "Bohrer" "semantic" "related" "0" "5" 192 580 "correct" "Hammer" "2" 0 0 580 0 7
"350" "Bohrer" "semantic" "related" "0" "7" 90 656 "correct" "Hammer" "1" 0 0 656 0 7
"351" "Bohrer" "semantic" "related" "0" "24" 76 666 "correct" "Hammer" "1" 0 0 666 0 7
"352" "Bohrer" "semantic" "related" "0" "6" 161 845 "correct" "Hammer" "2" 0 0 845 0 7
"353" "Bohrer" "semantic" "related" "0" "15" 90 773 "correct" "Hammer" "1" 0 0 773 0 7
"354" "Bohrer" "semantic" "related" "0" "16" 81 985 "correct" "Hammer" "1" 0 0 985 0 7
"355" "Bohrer" "semantic" "related" "0" "8" 85 774 "correct" "Hammer" "1" 0 0 774 0 7
"356" "Bohrer" "semantic" "related" "0" "14" 155 747 "correct" "Hammer" "2" 0 0 747 0 7
"357" "Bohrer" "semantic" "related" "0" "23" 88 654 "correct" "Hammer" "1" 0 0 654 0 7
"358" "Bohrer" "semantic" "related" "0" "22" 159 818 "correct" "Hammer" "2" 0 0 818 0 7
"359" "Bohrer" "semantic" "related" "0" "13" 189 673 "correct" "Hammer" "2" 0 0 673 0 7
"360" "Bohrer" "semantic" "related" "0" "21" 193 957 "correct" "Hammer" "2" 0 0 957 0 7
"361" "Bohrer" "semantic" "unrelated" "-200" "6" 107 792 "correct" "Trompete" "1" 0 0 792 0 7
"362" "Bohrer" "semantic" "unrelated" "-200" "8" 139 583 "correct" "Trompete" "2" 0 0 583 0 7
"363" "Bohrer" "semantic" "unrelated" "-200" "5" 85 849 "correct" "Trompete" "1" 0 0 849 0 7
"364" "Bohrer" "semantic" "unrelated" "-200" "14" 118 705 "correct" "Trompete" "1" 0 0 705 0 7
"365" "Bohrer" "semantic" "unrelated" "-200" "21" 76 835 "correct" "Trompete" "1" 0 0 835 0 7
"366" "Bohrer" "semantic" "unrelated" "-200" "22" 112 753 "correct" "Trompete" "1" 0 0 753 0 7
"367" "Bohrer" "semantic" "unrelated" "-200" "13" 81 853 "correct" "Trompete" "1" 0 0 853 0 7
"368" "Bohrer" "semantic" "unrelated" "-200" "23" 159 672 "correct" "Trompete" "2" 0 0 672 0 7
"369" "Bohrer" "semantic" "unrelated" "-200" "16" 144 616 "correct" "Trompete" "2" 0 0 616 0 7
"370" "Bohrer" "semantic" "unrelated" "-200" "24" 145 583 "correct" "Trompete" "2" 0 0 583 0 7
"371" "Bohrer" "semantic" "unrelated" "-200" "15" 155 705 "correct" "Trompete" "2" 0 0 705 0 7
"372" "Bohrer" "semantic" "unrelated" "-200" "7" 161 707 "correct" "Trompete" "2" 0 0 707 0 7
"373" "Bohrer" "semantic" "unrelated" "0" "15" 123 604 "correct" "Trompete" "1" 0 0 604 0 7
"374" "Bohrer" "semantic" "unrelated" "0" "22" 193 829 "correct" "Trompete" "2" 0 0 829 0 7
"375" "Bohrer" "semantic" "unrelated" "0" "23" 125 696 "correct" "Trompete" "1" 0 0 696 0 7
"376" "Bohrer" "semantic" "unrelated" "0" "24" 88 674 "correct" "Trompete" "1" 0 0 674 0 7
"377" "Bohrer" "semantic" "unrelated" "0" "5" 181 626 "correct" "Trompete" "2" 0 0 626 0 7
"378" "Bohrer" "semantic" "unrelated" "0" "14" 189 828 "correct" "Trompete" "2" 0 0 828 0 7
"379" "Bohrer" "semantic" "unrelated" "0" "7" 131 705 "correct" "Trompete" "1" 0 0 705 0 7
"380" "Bohrer" "semantic" "unrelated" "0" "8" 90 599 "correct" "Trompete" "1" 0 0 599 0 7
"381" "Bohrer" "semantic" "unrelated" "0" "13" 177 733 "correct" "Trompete" "2" 0 0 733 0 7
"382" "Bohrer" "semantic" "unrelated" "0" "21" 180 800 "correct" "Trompete" "2" 0 0 800 0 7
"383" "Bohrer" "semantic" "unrelated" "0" "16" 90 776 "correct" "Trompete" "1" 0 0 776 0 7
"384" "Bohrer" "semantic" "unrelated" "0" "6" 192 905 "correct" "Trompete" "2" 0 0 905 0 7
"385" "Dudelsack" "congruent" "related" "-200" "6" 82 564 "correct" "Dudelsack" "1" 0 0 564 0 7
"386" "Dudelsack" "congruent" "related" "-200" "7" 188 481 "correct" "Dudelsack" "2" 0 0 481 0 7
"387" "Dudelsack" "congruent" "related" "-200" "23" 202 480 "correct" "Dudelsack" "2" 0 0 480 0 7
"388" "Dudelsack" "congruent" "related" "-200" "14" 86 609 "correct" "Dudelsack" "1" 0 0 609 0 7
"389" "Dudelsack" "congruent" "related" "-200" "21" 93 760 "correct" "Dudelsack" "1" 0 0 760 0 7
"390" "Dudelsack" "congruent" "related" "-200" "16" 167 579 "correct" "Dudelsack" "2" 0 0 579 0 7
"391" "Dudelsack" "congruent" "related" "-200" "5" 98 406 "correct" "Dudelsack" "1" 0 0 406 0 7
"392" "Dudelsack" "congruent" "related" "-200" "8" 155 385 "correct" "Dudelsack" "2" 0 0 385 0 7
"393" "Dudelsack" "congruent" "related" "-200" "15" 200 640 "correct" "Dudelsack" "2" 0 0 640 0 7
"394" "Dudelsack" "congruent" "related" "-200" "22" 85 551 "correct" "Dudelsack" "1" 0 0 551 0 7
"395" "Dudelsack" "congruent" "related" "-200" "13" 94 349 "correct" "Dudelsack" "1" 0 0 349 0 7
"396" "Dudelsack" "congruent" "related" "-200" "24" 170 371 "correct" "Dudelsack" "2" 0 0 371 0 7
"397" "Dudelsack" "congruent" "related" "0" "7" 112 787 "correct" "Dudelsack" "1" 0 0 787 0 7
"398" "Dudelsack" "congruent" "related" "0" "23" 107 754 "correct" "Dudelsack" "1" 0 0 754 0 7
"399" "Dudelsack" "congruent" "related" "0" "16" 126 743 "correct" "Dudelsack" "1" 0 0 743 0 7
"400" "Dudelsack" "congruent" "related" "0" "13" 151 555 "correct" "Dudelsack" "2" 0 0 555 0 7
"401" "Dudelsack" "congruent" "related" "0" "14" 173 695 "correct" "Dudelsack" "2" 0 0 695 0 7
"402" "Dudelsack" "congruent" "related" "0" "22" 183 578 "correct" "Dudelsack" "2" 0 0 578 0 7
"403" "Dudelsack" "congruent" "related" "0" "8" 124 530 "correct" "Dudelsack" "1" 0 0 530 0 7
"404" "Dudelsack" "congruent" "related" "0" "15" 109 650 "correct" "Dudelsack" "1" 0 0 650 0 7
"405" "Dudelsack" "congruent" "related" "0" "24" 128 562 "correct" "Dudelsack" "1" 0 0 562 0 7
"406" "Dudelsack" "congruent" "related" "0" "5" 149 585 "correct" "Dudelsack" "2" 0 0 585 0 7
"407" "Dudelsack" "congruent" "related" "0" "6" 174 691 "correct" "Dudelsack" "2" 0 0 691 0 7
"408" "Dudelsack" "congruent" "related" "0" "21" 149 1259 "correct" "Dudelsack" "2" 0 0 1259 0 7
"409" "Dudelsack" "congruent" "unrelated" "-200" "22" 107 580 "correct" "Staubsauger" "1" 0 0 580 0 7
"410" "Dudelsack" "congruent" "unrelated" "-200" "5" 82 668 "correct" "Staubsauger" "1" 0 0 668 0 7
"411" "Dudelsack" "congruent" "unrelated" "-200" "6" 112 692 "correct" "Staubsauger" "1" 0 0 692 0 7
"412" "Dudelsack" "congruent" "unrelated" "-200" "15" 167 683 "correct" "Staubsauger" "2" 0 0 683 0 7
"413" "Dudelsack" "congruent" "unrelated" "-200" "16" 151 610 "correct" "Staubsauger" "2" 0 0 610 0 7
"414" "Dudelsack" "congruent" "unrelated" "-200" "13" 86 698 "correct" "Staubsauger" "1" 0 0 698 0 7
"415" "Dudelsack" "congruent" "unrelated" "-200" "24" 149 630 "correct" "Staubsauger" "2" 0 0 630 0 7
"416" "Dudelsack" "congruent" "unrelated" "-200" "14" 109 756 "correct" "Staubsauger" "1" 0 0 756 0 7
"417" "Dudelsack" "congruent" "unrelated" "-200" "8" 149 591 "correct" "Staubsauger" "2" 0 0 591 0 7
"418" "Dudelsack" "congruent" "unrelated" "-200" "23" 170 660 "correct" "Staubsauger" "2" 0 0 660 0 7
"419" "Dudelsack" "congruent" "unrelated" "-200" "7" 155 637 "correct" "Staubsauger" "2" 0 0 637 0 7
"420" "Dudelsack" "congruent" "unrelated" "-200" "21" 85 NA "smack" "Staubsauger" "1" 1 1 509 0 7
"421" "Dudelsack" "congruent" "unrelated" "0" "5" 174 657 "correct" "Staubsauger" "2" 0 0 657 0 7
"422" "Dudelsack" "congruent" "unrelated" "0" "13" 173 691 "correct" "Staubsauger" "2" 0 0 691 0 7
"423" "Dudelsack" "congruent" "unrelated" "0" "16" 94 614 "correct" "Staubsauger" "1" 0 0 614 0 7
"424" "Dudelsack" "congruent" "unrelated" "0" "23" 128 660 "correct" "Staubsauger" "1" 0 0 660 0 7
"425" "Dudelsack" "congruent" "unrelated" "0" "22" 202 686 "correct" "Staubsauger" "2" 0 0 686 0 7
"426" "Dudelsack" "congruent" "unrelated" "0" "21" 183 959 "correct" "Staubsauger" "2" 0 0 959 0 7
"427" "Dudelsack" "congruent" "unrelated" "0" "14" 200 823 "correct" "Staubsauger" "2" 0 0 823 0 7
"428" "Dudelsack" "congruent" "unrelated" "0" "6" 188 791 "correct" "Staubsauger" "2" 0 0 791 0 7
"429" "Dudelsack" "congruent" "unrelated" "0" "8" 98 550 "correct" "Staubsauger" "1" 0 0 550 0 7
"430" "Dudelsack" "congruent" "unrelated" "0" "15" 126 601 "correct" "Staubsauger" "1" 0 0 601 0 7
"431" "Dudelsack" "congruent" "unrelated" "0" "24" 93 605 "correct" "Staubsauger" "1" 0 0 605 0 7
"432" "Dudelsack" "congruent" "unrelated" "0" "7" 124 687 "correct" "Staubsauger" "1" 0 0 687 0 7
"433" "Dudelsack" "semantic" "related" "-200" "6" 98 708 "correct" "Trompete" "1" 0 0 708 0 7
"434" "Dudelsack" "semantic" "related" "-200" "7" 174 658 "correct" "Trompete" "2" 0 0 658 0 7
"435" "Dudelsack" "semantic" "related" "-200" "21" 128 NA "smack" "Trompete" "1" 1 1 1227 0 7
"436" "Dudelsack" "semantic" "related" "-200" "16" 200 829 "correct" "Trompete" "2" 0 0 829 0 7
"437" "Dudelsack" "semantic" "related" "-200" "14" 94 657 "correct" "Trompete" "1" 0 0 657 0 7
"438" "Dudelsack" "semantic" "related" "-200" "15" 173 637 "correct" "Trompete" "2" 0 0 637 0 7
"439" "Dudelsack" "semantic" "related" "-200" "23" 183 694 "correct" "Trompete" "2" 0 0 694 0 7
"440" "Dudelsack" "semantic" "related" "-200" "8" 188 585 "correct" "Trompete" "2" 0 0 585 0 7
"441" "Dudelsack" "semantic" "related" "-200" "24" 202 571 "correct" "Trompete" "2" 0 0 571 0 7
"442" "Dudelsack" "semantic" "related" "-200" "13" 126 774 "correct" "Trompete" "1" 0 0 774 0 7
"443" "Dudelsack" "semantic" "related" "-200" "22" 93 762 "correct" "Trompete" "1" 0 0 762 0 7
"444" "Dudelsack" "semantic" "related" "-200" "5" 124 710 "correct" "Trompete" "1" 0 0 710 0 7
"445" "Dudelsack" "semantic" "related" "0" "16" 109 768 "correct" "Trompete" "1" 0 0 768 0 7
"446" "Dudelsack" "semantic" "related" "0" "13" 167 810 "correct" "Trompete" "2" 0 0 810 0 7
"447" "Dudelsack" "semantic" "related" "0" "22" 149 567 "correct" "Trompete" "2" 0 0 567 0 7
"448" "Dudelsack" "semantic" "related" "0" "5" 155 544 "correct" "Trompete" "2" 0 0 544 0 7
"449" "Dudelsack" "semantic" "related" "0" "23" 85 834 "correct" "Trompete" "1" 0 0 834 0 7
"450" "Dudelsack" "semantic" "related" "0" "8" 112 586 "correct" "Trompete" "1" 0 0 586 0 7
"451" "Dudelsack" "semantic" "related" "0" "7" 82 917 "correct" "Trompete" "1" 0 0 917 0 7
"452" "Dudelsack" "semantic" "related" "0" "14" 151 768 "correct" "Trompete" "2" 0 0 768 0 7
"453" "Dudelsack" "semantic" "related" "0" "6" 149 873 "correct" "Trompete" "2" 0 0 873 0 7
"454" "Dudelsack" "semantic" "related" "0" "21" 170 1038 "correct" "Trompete" "2" 0 0 1038 0 7
"455" "Dudelsack" "semantic" "related" "0" "15" 86 772 "correct" "Trompete" "1" 0 0 772 0 7
"456" "Dudelsack" "semantic" "related" "0" "24" 107 628 "correct" "Trompete" "1" 0 0 628 0 7
"457" "Dudelsack" "semantic" "unrelated" "-200" "8" 174 584 "correct" "Pferd" "2" 0 0 584 0 7
"458" "Dudelsack" "semantic" "unrelated" "-200" "13" 109 595 "correct" "Pferd" "1" 0 0 595 0 7
"459" "Dudelsack" "semantic" "unrelated" "-200" "7" 149 704 "correct" "Pferd" "2" 0 0 704 0 7
"460" "Dudelsack" "semantic" "unrelated" "-200" "24" 183 663 "correct" "Pferd" "2" 0 0 663 0 7
"461" "Dudelsack" "semantic" "unrelated" "-200" "14" 126 652 "correct" "Pferd" "1" 0 0 652 0 7
"462" "Dudelsack" "semantic" "unrelated" "-200" "15" 151 656 "correct" "Pferd" "2" 0 0 656 0 7
"463" "Dudelsack" "semantic" "unrelated" "-200" "21" 107 708 "correct" "Pferd" "1" 0 0 708 0 7
"464" "Dudelsack" "semantic" "unrelated" "-200" "5" 112 748 "correct" "Pferd" "1" 0 0 748 0 7
"465" "Dudelsack" "semantic" "unrelated" "-200" "16" 173 569 "correct" "Pferd" "2" 0 0 569 0 7
"466" "Dudelsack" "semantic" "unrelated" "-200" "6" 124 677 "correct" "Pferd" "1" 0 0 677 0 7
"467" "Dudelsack" "semantic" "unrelated" "-200" "22" 128 614 "correct" "Pferd" "1" 0 0 614 0 7
"468" "Dudelsack" "semantic" "unrelated" "-200" "23" 149 753 "correct" "Pferd" "2" 0 0 753 0 7
"469" "Dudelsack" "semantic" "unrelated" "0" "6" 155 642 "correct" "Pferd" "2" 0 0 642 0 7
"470" "Dudelsack" "semantic" "unrelated" "0" "16" 86 900 "correct" "Pferd" "1" 0 0 900 0 7
"471" "Dudelsack" "semantic" "unrelated" "0" "24" 85 797 "correct" "Pferd" "1" 0 0 797 0 7
"472" "Dudelsack" "semantic" "unrelated" "0" "22" 170 816 "correct" "Pferd" "2" 0 0 816 0 7
"473" "Dudelsack" "semantic" "unrelated" "0" "7" 98 733 "correct" "Pferd" "1" 0 0 733 0 7
"474" "Dudelsack" "semantic" "unrelated" "0" "8" 82 662 "correct" "Pferd" "1" 0 0 662 0 7
"475" "Dudelsack" "semantic" "unrelated" "0" "14" 167 772 "correct" "Pferd" "2" 0 0 772 0 7
"476" "Dudelsack" "semantic" "unrelated" "0" "21" 202 NA "none/false" "Pferd" "2" 1 1 1067 0 7
"477" "Dudelsack" "semantic" "unrelated" "0" "23" 93 644 "correct" "Pferd" "1" 0 0 644 0 7
"478" "Dudelsack" "semantic" "unrelated" "0" "15" 94 645 "correct" "Pferd" "1" 0 0 645 0 7
"479" "Dudelsack" "semantic" "unrelated" "0" "13" 200 712 "correct" "Pferd" "2" 0 0 712 0 7
"480" "Dudelsack" "semantic" "unrelated" "0" "5" 188 646 "correct" "Pferd" "2" 0 0 646 0 7
"481" "Elefant" "congruent" "related" "-200" "9" 110 579 "correct" "Elefant" "1" 0 0 579 0 7
"482" "Elefant" "congruent" "related" "-200" "17" 107 775 "correct" "Elefant" "1" 0 0 775 0 7
"483" "Elefant" "congruent" "related" "-200" "10" 128 NA "smack" "Elefant" "1" 1 1 96 0 7
"484" "Elefant" "congruent" "related" "-200" "19" 153 NA "correct" "Elefant" "2" 0 0 1252 1 7
"485" "Elefant" "congruent" "related" "-200" "18" 133 607 "correct" "Elefant" "1" 0 0 607 0 7
"486" "Elefant" "congruent" "related" "-200" "12" 186 784 "correct" "Elefant" "2" 0 0 784 0 7
"487" "Elefant" "congruent" "related" "-200" "1" 116 684 "correct" "Elefant" "1" 0 0 684 0 7
"488" "Elefant" "congruent" "related" "-200" "11" 139 498 "correct" "Elefant" "2" 0 0 498 0 7
"489" "Elefant" "congruent" "related" "-200" "4" 178 578 "correct" "Elefant" "2" 0 0 578 0 7
"490" "Elefant" "congruent" "related" "-200" "2" 121 582 "correct" "Elefant" "1" 0 0 582 0 7
"491" "Elefant" "congruent" "related" "-200" "3" 140 504 "correct" "Elefant" "2" 0 0 504 0 7
"492" "Elefant" "congruent" "related" "-200" "20" 175 607 "correct" "Elefant" "2" 0 0 607 0 7
"493" "Elefant" "congruent" "related" "0" "2" 155 1008 "correct" "Elefant" "2" 0 0 1008 0 7
