"subj" "trial" "rating" "cond" "targ_ID" "dist_ID" "exp"
"11090" "23" 457 4 "unrelated" "Schere" "Affe" 6
"11091" "23" 458 5 "unrelated" "Auto" "Schaf" 6
"11092" "23" 459 3 "semantic" "Affe" "Kuh" 6
"11093" "23" 460 4 "unrelated" "Klingel" "Schere" 6
"11095" "23" 462 4 "unrelated" "Esel" "Hammer" 6
"11096" "23" 463 4 "semantic" "Glocke" "Klingel" 6
"11097" "23" 464 5 "congruent" "Saege" "Saege" 6
"11098" "23" 465 4 "semantic" "Besen" "Staubsauger" 6
"11100" "23" 467 4 "unrelated" "Hahn" "Klingel" 6
"11104" "23" 471 5 "congruent" "Glocke" "Glocke" 6
"11105" "23" 472 3 "semantic" "Auto" "Fahrrad" 6
"11107" "23" 474 3 "semantic" "Schwein" "Elefant" 6
"11108" "23" 475 4 "unrelated" "Trompete" "Staubsauger" 6
"11109" "23" 476 4 "unrelated" "Fahrrad" "Loewe" 6
"11110" "23" 477 4 "semantic" "Kuh" "Affe" 6
"11111" "23" 478 4 "unrelated" "Loewe" "Glocke" 6
"11112" "23" 479 4 "unrelated" "Orgel" "Hund" 6
"11113" "23" 480 3 "unrelated" "Bohrer" "Trompete" 6
"11115" "23" 482 5 "congruent" "Besen" "Besen" 6
"11116" "23" 483 5 "congruent" "Schaf" "Schaf" 6
"11117" "23" 484 3 "semantic" "Hahn" "Ente" 6
"11118" "23" 485 5 "congruent" "Schiff" "Schiff" 6
"11119" "23" 486 5 "congruent" "Hund" "Hund" 6
"11120" "23" 487 5 "congruent" "Affe" "Affe" 6
"11124" "23" 491 5 "semantic" "Elefant" "Schwein" 6
"11125" "23" 492 4 "semantic" "Klingel" "Glocke" 6
"11126" "23" 493 3 "semantic" "Esel" "Schaf" 6
"11128" "23" 495 5 "congruent" "Katze" "Katze" 6
"11129" "23" 496 5 "congruent" "Ente" "Ente" 6
"11130" "23" 497 5 "unrelated" "Staubsauger" "Kuh" 6
"11131" "23" 498 4 "unrelated" "Hammer" "Dudelsack" 6
"11132" "23" 499 5 "unrelated" "Floete" "Besen" 6
"11133" "23" 500 5 "semantic" "Schere" "Saege" 6
"11491" "24" 374 4 "semantic" "Trompete" "Dudelsack" 6
"11492" "24" 375 2 "congruent" "Auto" "Auto" 6
"11493" "24" 376 5 "unrelated" "Harfe" "Ente" 6
"11494" "24" 377 2 "congruent" "Schwein" "Schwein" 6
"11496" "24" 379 3 "congruent" "Klingel" "Klingel" 6
"11498" "24" 381 2 "congruent" "Esel" "Esel" 6
"11499" "24" 382 4 "semantic" "Loewe" "Katze" 6
"11500" "24" 383 4 "unrelated" "Trommel" "Elefant" 6
"11502" "24" 385 4 "unrelated" "Pferd" "Trommel" 6
"11503" "24" 386 4 "unrelated" "Geige" "Katze" 6
"11504" "24" 387 1 "congruent" "Kuh" "Kuh" 6
"11505" "24" 388 2 "congruent" "Elefant" "Elefant" 6
"11506" "24" 389 4 "semantic" "Floete" "Harfe" 6
"11507" "24" 390 1 "semantic" "Staubsauger" "Besen" 6
"11509" "24" 392 2 "semantic" "Fahrrad" "Auto" 6
"11510" "24" 393 2 "congruent" "Schere" "Schere" 6
"11511" "24" 394 5 "semantic" "Orgel" "Geige" 6
"11514" "24" 397 4 "semantic" "Hammer" "Bohrer" 6
"11515" "24" 398 3 "unrelated" "Saege" "Hahn" 6
"11516" "24" 399 4 "unrelated" "Dudelsack" "Pferd" 6
"11517" "24" 400 5 "unrelated" "Gitarre" "Saege" 6
"11518" "24" 401 1 "congruent" "Hahn" "Hahn" 6
"11519" "24" 402 3 "unrelated" "Zug" "Esel" 6
"11520" "24" 403 4 "semantic" "Bohrer" "Hammer" 6
"11522" "24" 405 2 "congruent" "Affe" "Affe" 6
"11523" "24" 406 4 "unrelated" "Hammer" "Dudelsack" 6
"11524" "24" 407 3 "unrelated" "Fahrrad" "Loewe" 6
"11527" "24" 410 3 "semantic" "Elefant" "Schwein" 6
"11528" "24" 411 2 "congruent" "Katze" "Katze" 6
"11529" "24" 412 1 "semantic" "Auto" "Fahrrad" 6
"11530" "24" 413 3 "semantic" "Klingel" "Glocke" 6
"11532" "24" 415 4 "semantic" "Schere" "Saege" 6
"11533" "24" 416 3 "semantic" "Esel" "Schaf" 6
"11534" "24" 417 2 "semantic" "Schwein" "Elefant" 6
"11537" "24" 420 4 "unrelated" "Trompete" "Staubsauger" 6
"11538" "24" 421 3 "unrelated" "Loewe" "Glocke" 6
"11539" "24" 422 2 "unrelated" "Bohrer" "Trompete" 6
"11540" "24" 423 2 "semantic" "Hahn" "Ente" 6
"11541" "24" 424 4 "unrelated" "Floete" "Besen" 6
"11542" "24" 425 2 "congruent" "Hund" "Hund" 6
"11543" "24" 426 5 "unrelated" "Staubsauger" "Kuh" 6
"11544" "24" 427 2 "congruent" "Glocke" "Glocke" 6
"11545" "24" 428 3 "congruent" "Besen" "Besen" 6
"11547" "24" 430 2 "congruent" "Schiff" "Schiff" 6
"11548" "24" 431 5 "unrelated" "Orgel" "Hund" 6
"11549" "24" 432 2 "congruent" "Schaf" "Schaf" 6
"11551" "24" 434 3 "semantic" "Kuh" "Affe" 6
"11552" "24" 435 3 "congruent" "Ente" "Ente" 6
"11554" "24" 437 2 "congruent" "Staubsauger" "Staubsauger" 6
"11555" "24" 438 2 "congruent" "Bohrer" "Bohrer" 6
"11556" "24" 439 4 "semantic" "Zug" "Schiff" 6
"11557" "24" 440 3 "congruent" "Hammer" "Hammer" 6
"11559" "24" 442 4 "unrelated" "Hund" "Zug" 6
"11560" "24" 443 3 "congruent" "Floete" "Floete" 6
"11561" "24" 444 5 "unrelated" "Schaf" "Geige" 6
"11562" "24" 445 1 "unrelated" "Ente" "Orgel" 6
"11563" "24" 446 2 "unrelated" "Schiff" "Harfe" 6
"11564" "24" 447 3 "semantic" "Pferd" "Hund" 6
"11565" "24" 448 5 "semantic" "Harfe" "Floete" 6
"11567" "24" 450 1 "semantic" "Geige" "Orgel" 6
"11568" "24" 451 2 "semantic" "Dudelsack" "Trompete" 6
"11570" "24" 453 4 "congruent" "Orgel" "Orgel" 6
"11571" "24" 454 5 "semantic" "Trommel" "Gitarre" 6
"11572" "24" 455 4 "unrelated" "Katze" "Schiff" 6
"11573" "24" 456 4 "semantic" "Gitarre" "Trommel" 6
"11576" "24" 459 2 "unrelated" "Affe" "Gitarre" 6
"11578" "24" 461 3 "congruent" "Trompete" "Trompete" 6
"11580" "24" 463 5 "unrelated" "Glocke" "Schwein" 6
"11581" "24" 464 4 "semantic" "Saege" "Schere" 6
"11582" "24" 465 4 "unrelated" "Besen" "Auto" 6
"11583" "24" 466 3 "congruent" "Fahrrad" "Fahrrad" 6
"11585" "24" 468 2 "congruent" "Loewe" "Loewe" 6
"11586" "24" 469 3 "congruent" "Gitarre" "Gitarre" 6
"11587" "24" 470 2 "congruent" "Harfe" "Harfe" 6
"11588" "24" 471 3 "semantic" "Glocke" "Klingel" 6
"11589" "24" 472 5 "unrelated" "Auto" "Schaf" 6
"11590" "24" 473 3 "congruent" "Saege" "Saege" 6
"11591" "24" 474 1 "unrelated" "Schwein" "Fahrrad" 6
"11594" "24" 477 3 "unrelated" "Kuh" "Floete" 6
"11598" "24" 481 2 "congruent" "Trommel" "Trommel" 6
"11599" "24" 482 4 "semantic" "Besen" "Staubsauger" 6
"11600" "24" 483 3 "semantic" "Schaf" "Esel" 6
"11601" "24" 484 3 "unrelated" "Hahn" "Klingel" 6
"11602" "24" 485 2 "semantic" "Schiff" "Zug" 6
"11603" "24" 486 3 "semantic" "Hund" "Pferd" 6
"11604" "24" 487 2 "semantic" "Affe" "Kuh" 6
"11605" "24" 488 3 "congruent" "Zug" "Zug" 6
"11606" "24" 489 3 "congruent" "Geige" "Geige" 6
"11607" "24" 490 3 "congruent" "Pferd" "Pferd" 6
"11608" "24" 491 4 "unrelated" "Elefant" "Bohrer" 6
"11609" "24" 492 4 "unrelated" "Klingel" "Schere" 6
"11610" "24" 493 3 "unrelated" "Esel" "Hammer" 6
"11611" "24" 494 3 "congruent" "Dudelsack" "Dudelsack" 6
"11612" "24" 495 5 "semantic" "Katze" "Loewe" 6
"11613" "24" 496 2 "semantic" "Ente" "Hahn" 6
"11617" "24" 500 4 "unrelated" "Schere" "Affe" 6
