"subj" "trial" "RT" "BPR_Resp" "ERR.code" "eat" "targ" "dist" "BPR_dir" "BPR_corrResp" "BPR_pos" "task.soa" "cond" "targ_ID" "subset" "dist_ID" "sem.pair" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"15239" 23 338 1874 "/" "0" "sonaPRP" "g_Kuh___.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 312 0 4 20 1 12 10 4 4 7 1 9 4 2 1 3 55 139 12 20 391 23
"15240" 23 339 402 ">" "-" "sonaPRP" "g_Ente__.wav" "Orgel___.bmp" "links___.bmp" "<" 672 500 3 7 2 22 6 4 4 7 1 5 4 2 1 3 7 161 238 22 428 23
"15241" 23 339 1617 "/" "0" "sonaPRP" "g_Ente__.wav" "Orgel___.bmp" "links___.bmp" "<" 672 500 3 7 2 22 6 4 4 7 1 5 4 2 1 3 7 161 238 22 428 23
"15242" 23 340 454 ">" "+" "sonaPRP" "g_Schiff.wav" "Schiff__.bmp" "rechts__.bmp" ">" 672 500 1 27 2 27 16 4 4 7 2 13 4 2 1 3 92 177 249 329 27 23
"15243" 23 340 1205 "/" "0" "sonaPRP" "g_Schiff.wav" "Schiff__.bmp" "rechts__.bmp" ">" 672 500 1 27 2 27 16 4 4 7 2 13 4 2 1 3 92 177 249 329 27 23
"15244" 23 341 638 ">" "+" "sonaPRP" "g_Elefan.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 312 0 4 6 1 9 2 4 4 7 1 5 4 2 1 3 46 6 9 290 380 23
"15245" 23 341 1291 "/" "0" "sonaPRP" "g_Elefan.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 312 0 4 6 1 9 2 4 4 7 1 5 4 2 1 3 46 6 9 290 380 23
"15246" 23 342 563 ">" "+" "sonaPRP" "g_Orgel_.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 0 1 22 1 22 11 4 4 7 5 11 4 2 1 3 77 160 236 22 426 23
"15247" 23 342 1513 "/" "0" "sonaPRP" "g_Orgel_.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 0 1 22 1 22 11 4 4 7 5 11 4 2 1 3 77 160 236 22 426 23
"15248" 23 343 483 "<" "+" "sonaPRP" "g_Floete.wav" "Floete__.bmp" "links___.bmp" "<" 672 500 1 10 2 10 8 4 4 7 5 6 4 2 1 3 47 132 10 291 381 23
"15249" 23 343 827 "/" "0" "sonaPRP" "g_Floete.wav" "Floete__.bmp" "links___.bmp" "<" 672 500 1 10 2 10 8 4 4 7 5 6 4 2 1 3 47 132 10 291 381 23
"15250" 23 344 510 ">" "+" "sonaPRP" "g_Loewe_.wav" "Katze___.bmp" "rechts__.bmp" ">" 312 500 2 21 2 18 9 4 4 7 1 10 4 2 1 3 75 21 18 319 423 23
"15251" 23 344 917 "/" "0" "sonaPRP" "g_Loewe_.wav" "Katze___.bmp" "rechts__.bmp" ">" 312 500 2 21 2 18 9 4 4 7 1 10 4 2 1 3 75 21 18 319 423 23
"15252" 23 345 584 "<" "+" "sonaPRP" "g_Hahn__.wav" "Orgel___.bmp" "links___.bmp" "<" 672 0 4 14 1 22 6 4 4 7 1 8 4 2 1 3 79 14 239 22 429 23
"15253" 23 345 1486 "/" "0" "sonaPRP" "g_Hahn__.wav" "Orgel___.bmp" "links___.bmp" "<" 672 0 4 14 1 22 6 4 4 7 1 8 4 2 1 3 79 14 239 22 429 23
"15254" 23 346 457 ">" "+" "sonaPRP" "g_Auto__.wav" "Loewe___.bmp" "rechts__.bmp" ">" 312 500 4 2 2 21 3 4 4 7 2 2 4 2 1 3 2 21 235 321 425 23
"15255" 23 346 837 "/" "0" "sonaPRP" "g_Auto__.wav" "Loewe___.bmp" "rechts__.bmp" ">" 312 500 4 2 2 21 3 4 4 7 2 2 4 2 1 3 2 21 235 321 425 23
"15256" 23 347 394 ">" "+" "sonaPRP" "g_Affe__.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 672 500 3 1 2 12 10 4 4 7 1 1 4 2 1 3 1 138 12 297 390 23
"15257" 23 347 920 "/" "0" "sonaPRP" "g_Affe__.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 672 500 3 1 2 12 10 4 4 7 1 1 4 2 1 3 1 138 12 297 390 23
"15258" 23 348 496 "<" "+" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "links___.bmp" "<" 312 500 3 28 2 9 2 4 4 7 1 13 4 2 1 3 45 131 9 28 379 23
"15259" 23 348 1122 "/" "0" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "links___.bmp" "<" 312 500 3 28 2 9 2 4 4 7 1 13 4 2 1 3 45 131 9 28 379 23
"15260" 23 349 1099 "<" "+" "sonaPRP" "g_Zug___.wav" "Schiff__.bmp" "links___.bmp" "<" 672 0 2 32 1 27 16 4 4 7 2 15 4 2 1 3 111 32 261 346 27 23
"15261" 23 349 1988 "/" "0" "sonaPRP" "g_Zug___.wav" "Schiff__.bmp" "links___.bmp" "<" 672 0 2 32 1 27 16 4 4 7 2 15 4 2 1 3 111 32 261 346 27 23
"15262" 23 350 484 "<" "+" "sonaPRP" "g_Dudels.wav" "Staubs__.bmp" "links___.bmp" "<" 312 500 4 5 2 29 15 4 4 7 5 4 4 2 1 3 103 5 29 336 445 23
"15263" 23 350 995 "/" "0" "sonaPRP" "g_Dudels.wav" "Staubs__.bmp" "links___.bmp" "<" 312 500 4 5 2 29 15 4 4 7 5 4 4 2 1 3 103 5 29 336 445 23
"15264" 23 351 661 ">" "+" "sonaPRP" "g_Fahrra.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 672 0 1 9 1 9 3 4 4 7 2 6 4 2 1 3 44 129 9 288 377 23
"15265" 23 351 1277 "/" "0" "sonaPRP" "g_Fahrra.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 672 0 1 9 1 9 3 4 4 7 2 6 4 2 1 3 44 129 9 288 377 23
"15266" 23 352 726 "<" "+" "sonaPRP" "g_Hammer.wav" "Hammer__.bmp" "links___.bmp" "<" 312 0 1 15 1 15 7 4 4 7 4 8 4 2 1 3 59 143 15 305 399 23
"15267" 23 352 1324 "/" "0" "sonaPRP" "g_Hammer.wav" "Hammer__.bmp" "links___.bmp" "<" 312 0 1 15 1 15 7 4 4 7 4 8 4 2 1 3 59 143 15 305 399 23
"15268" 23 353 645 ">" "+" "sonaPRP" "g_Pferd_.wav" "Hund____.bmp" "rechts__.bmp" ">" 672 0 2 23 1 17 12 4 4 7 1 6 4 2 1 3 17 163 23 323 431 23
"15269" 23 353 1413 "/" "0" "sonaPRP" "g_Pferd_.wav" "Hund____.bmp" "rechts__.bmp" ">" 672 0 2 23 1 17 12 4 4 7 1 6 4 2 1 3 17 163 23 323 431 23
"15270" 23 354 434 "<" "+" "sonaPRP" "g_Klinge.wav" "Glocke__.bmp" "links___.bmp" "<" 312 500 2 19 2 13 5 4 4 7 6 9 4 2 1 3 13 155 19 315 415 23
"15271" 23 354 1635 "/" "0" "sonaPRP" "g_Klinge.wav" "Glocke__.bmp" "links___.bmp" "<" 312 500 2 19 2 13 5 4 4 7 6 9 4 2 1 3 13 155 19 315 415 23
"15272" 23 355 598 "<" "+" "sonaPRP" "g_Gitarr.wav" "Tromme__.bmp" "links___.bmp" "<" 672 0 2 12 1 30 4 4 4 7 5 7 4 2 1 3 54 137 12 296 30 23
"15273" 23 355 1071 "/" "0" "sonaPRP" "g_Gitarr.wav" "Tromme__.bmp" "links___.bmp" "<" 672 0 2 12 1 30 4 4 4 7 5 7 4 2 1 3 54 137 12 296 30 23
"15274" 23 356 473 ">" "+" "sonaPRP" "g_Hund__.wav" "Hund____.bmp" "rechts__.bmp" ">" 312 500 1 17 2 17 12 4 4 7 1 8 4 2 1 3 17 149 228 308 406 23
"15275" 23 356 650 "/" "0" "sonaPRP" "g_Hund__.wav" "Hund____.bmp" "rechts__.bmp" ">" 312 500 1 17 2 17 12 4 4 7 1 8 4 2 1 3 17 149 228 308 406 23
"15276" 23 357 381 ">" "+" "sonaPRP" "g_Esel__.wav" "Schaf___.bmp" "rechts__.bmp" ">" 312 500 2 8 2 25 13 4 4 7 1 5 4 2 1 3 8 127 212 25 375 23
"15277" 23 357 1900 "/" "0" "sonaPRP" "g_Esel__.wav" "Schaf___.bmp" "rechts__.bmp" ">" 312 500 2 8 2 25 13 4 4 7 1 5 4 2 1 3 8 127 212 25 375 23
"15278" 23 358 573 ">" "+" "sonaPRP" "g_Schere.wav" "Hahn____.bmp" "rechts__.bmp" ">" 672 0 4 26 1 14 14 4 4 7 4 13 4 2 1 3 58 14 224 304 26 23
"15279" 23 358 1017 "/" "0" "sonaPRP" "g_Schere.wav" "Hahn____.bmp" "rechts__.bmp" ">" 672 0 4 26 1 14 14 4 4 7 4 13 4 2 1 3 58 14 224 304 26 23
"15280" 23 359 484 "<" "+" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "links___.bmp" "<" 312 500 4 11 2 17 11 4 4 7 5 7 4 2 1 3 17 11 230 310 409 23
"15281" 23 359 1443 "/" "0" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "links___.bmp" "<" 312 500 4 11 2 17 11 4 4 7 5 7 4 2 1 3 17 11 230 310 409 23
"15282" 23 360 594 "<" "+" "sonaPRP" "g_Besen_.wav" "Auto____.bmp" "links___.bmp" "<" 312 0 3 3 1 2 1 4 4 7 3 3 4 2 1 3 2 3 196 267 354 23
"15283" 23 360 1272 "/" "0" "sonaPRP" "g_Besen_.wav" "Auto____.bmp" "links___.bmp" "<" 312 0 3 3 1 2 1 4 4 7 3 3 4 2 1 3 2 3 196 267 354 23
"15284" 23 361 547 "<" "+" "sonaPRP" "g_Schaf_.wav" "Geige___.bmp" "links___.bmp" "<" 672 0 3 25 1 11 13 4 4 7 1 13 4 2 1 3 52 11 217 25 387 23
"15285" 23 361 551 "/" "4" "sonaPRP" "g_Schaf_.wav" "Geige___.bmp" "links___.bmp" "<" 672 0 3 25 1 11 13 4 4 7 1 13 4 2 1 3 52 11 217 25 387 23
"15286" 23 362 619 ">" "+" "sonaPRP" "g_Trompe.wav" "Trompe__.bmp" "rechts__.bmp" ">" 312 0 1 31 1 31 15 4 4 7 5 14 4 2 1 3 107 188 257 341 31 23
"15287" 23 362 1077 "/" "0" "sonaPRP" "g_Trompe.wav" "Trompe__.bmp" "rechts__.bmp" ">" 312 0 1 31 1 31 15 4 4 7 5 14 4 2 1 3 107 188 257 341 31 23
"15288" 23 363 503 "<" "+" "sonaPRP" "g_Saege_.wav" "Hahn____.bmp" "links___.bmp" "<" 672 500 3 24 2 14 14 4 4 7 4 12 4 2 1 3 57 14 223 24 398 23
"15289" 23 363 1004 "/" "0" "sonaPRP" "g_Saege_.wav" "Hahn____.bmp" "links___.bmp" "<" 672 500 3 24 2 14 14 4 4 7 4 12 4 2 1 3 57 14 223 24 398 23
"15290" 23 364 558 "<" "+" "sonaPRP" "g_Harfe_.wav" "Floete__.bmp" "links___.bmp" "<" 672 0 2 16 1 10 8 4 4 7 5 8 4 2 1 3 62 449 10 16 404 23
"15291" 23 364 1394 "/" "0" "sonaPRP" "g_Harfe_.wav" "Floete__.bmp" "links___.bmp" "<" 672 0 2 16 1 10 8 4 4 7 5 8 4 2 1 3 62 449 10 16 404 23
"15292" 23 365 596 "<" "+" "sonaPRP" "g_Katze_.wav" "Schiff__.bmp" "links___.bmp" "<" 312 0 3 18 1 27 9 4 4 7 1 9 4 2 1 3 94 178 18 331 27 23
"15293" 23 365 1112 "/" "0" "sonaPRP" "g_Katze_.wav" "Schiff__.bmp" "links___.bmp" "<" 312 0 3 18 1 27 9 4 4 7 1 9 4 2 1 3 94 178 18 331 27 23
"15294" 23 366 494 ">" "+" "sonaPRP" "g_Staubs.wav" "Besen___.bmp" "rechts__.bmp" ">" 672 500 2 29 2 3 1 4 4 7 3 13 4 2 1 3 100 3 29 334 444 23
"15295" 23 366 713 "/" "0" "sonaPRP" "g_Staubs.wav" "Besen___.bmp" "rechts__.bmp" ">" 672 500 2 29 2 3 1 4 4 7 3 13 4 2 1 3 100 3 29 334 444 23
"15296" 23 367 469 ">" "+" "sonaPRP" "g_Loewe_.wav" "Loewe___.bmp" "rechts__.bmp" ">" 312 500 1 21 2 21 9 4 4 8 1 10 2 1 3 4 74 21 234 318 422 23
"15297" 23 367 689 "/" "0" "sonaPRP" "g_Loewe_.wav" "Loewe___.bmp" "rechts__.bmp" ">" 312 500 1 21 2 21 9 4 4 8 1 10 2 1 3 4 74 21 234 318 422 23
"15298" 23 368 441 ">" "+" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "rechts__.bmp" ">" 312 500 2 24 2 26 14 4 4 8 4 12 2 1 3 4 84 166 241 24 26 23
"15299" 23 368 1021 "/" "0" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "rechts__.bmp" ">" 312 500 2 24 2 26 14 4 4 8 4 12 2 1 3 4 84 166 241 24 26 23
"15300" 23 369 613 "<" "+" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "links___.bmp" "<" 672 0 1 23 1 23 12 4 4 8 1 6 2 1 3 4 80 162 23 322 430 23
"15301" 23 369 1109 "/" "0" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "links___.bmp" "<" 672 0 1 23 1 23 12 4 4 8 1 6 2 1 3 4 80 162 23 322 430 23
"15302" 23 370 526 ">" "+" "sonaPRP" "g_Gitarr.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 672 0 1 12 1 12 4 4 4 8 5 7 2 1 3 4 53 136 12 295 389 23
"15303" 23 370 1306 "/" "0" "sonaPRP" "g_Gitarr.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 672 0 1 12 1 12 4 4 4 8 5 7 2 1 3 4 53 136 12 295 389 23
"15304" 23 371 399 ">" "+" "sonaPRP" "g_Staubs.wav" "Staubs__.bmp" "rechts__.bmp" ">" 312 500 1 29 2 29 1 4 4 8 3 13 2 1 3 4 99 182 29 333 443 23
"15305" 23 371 720 "/" "0" "sonaPRP" "g_Staubs.wav" "Staubs__.bmp" "rechts__.bmp" ">" 312 500 1 29 2 29 1 4 4 8 3 13 2 1 3 4 99 182 29 333 443 23
"15306" 23 372 515 ">" "+" "sonaPRP" "g_Fahrra.wav" "Schaf___.bmp" "rechts__.bmp" ">" 312 0 4 9 1 25 3 4 4 8 2 6 2 1 3 4 88 172 9 25 438 23
"15307" 23 372 1105 "/" "0" "sonaPRP" "g_Fahrra.wav" "Schaf___.bmp" "rechts__.bmp" ">" 312 0 4 9 1 25 3 4 4 8 2 6 2 1 3 4 88 172 9 25 438 23
"15308" 23 373 443 "<" "+" "sonaPRP" "g_Trompe.wav" "Pferd___.bmp" "links___.bmp" "<" 672 0 4 31 1 23 15 4 4 8 5 14 2 1 3 4 82 164 23 325 31 23
"15309" 23 373 1879 "/" "0" "sonaPRP" "g_Trompe.wav" "Pferd___.bmp" "links___.bmp" "<" 672 0 4 31 1 23 15 4 4 8 5 14 2 1 3 4 82 164 23 325 31 23
"15310" 23 374 512 ">" "+" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "rechts__.bmp" ">" 312 0 2 3 1 29 1 4 4 8 3 3 2 1 3 4 34 3 29 270 357 23
"15311" 23 374 1223 "/" "0" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "rechts__.bmp" ">" 312 0 2 3 1 29 1 4 4 8 3 3 2 1 3 4 34 3 29 270 357 23
"15312" 23 375 413 ">" "+" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "rechts__.bmp" ">" 672 500 1 8 2 8 13 4 4 8 1 5 2 1 3 4 8 126 211 285 374 23
"15313" 23 375 1146 "/" "0" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "rechts__.bmp" ">" 672 500 1 8 2 8 13 4 4 8 1 5 2 1 3 4 8 126 211 285 374 23
"15314" 23 376 418 ">" "+" "sonaPRP" "g_Klinge.wav" "Klinge__.bmp" "rechts__.bmp" ">" 312 500 1 19 2 19 5 4 4 8 6 9 2 1 3 4 69 154 19 314 414 23
"15315" 23 376 863 "/" "0" "sonaPRP" "g_Klinge.wav" "Klinge__.bmp" "rechts__.bmp" ">" 312 500 1 19 2 19 5 4 4 8 6 9 2 1 3 4 69 154 19 314 414 23
"15316" 23 377 657 "<" "+" "sonaPRP" "g_Harfe_.wav" "Harfe___.bmp" "links___.bmp" "<" 312 0 1 16 1 16 8 4 4 8 5 8 2 1 3 4 61 147 225 16 403 23
"15317" 23 377 1355 "/" "0" "sonaPRP" "g_Harfe_.wav" "Harfe___.bmp" "links___.bmp" "<" 312 0 1 16 1 16 8 4 4 8 5 8 2 1 3 4 61 147 225 16 403 23
"15318" 23 378 445 ">" "-" "sonaPRP" "g_Schaf_.wav" "Esel____.bmp" "links___.bmp" "<" 672 0 2 25 1 8 13 4 4 8 1 13 2 1 3 4 8 170 244 25 436 23
"15319" 23 378 2552 "/" "0" "sonaPRP" "g_Schaf_.wav" "Esel____.bmp" "links___.bmp" "<" 672 0 2 25 1 8 13 4 4 8 1 13 2 1 3 4 8 170 244 25 436 23
"15320" 23 379 414 ">" "+" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "rechts__.bmp" ">" 312 500 4 17 2 30 12 4 4 8 1 8 2 1 3 4 17 187 256 340 30 23
"15321" 23 379 944 "/" "0" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "rechts__.bmp" ">" 312 500 4 17 2 30 12 4 4 8 1 8 2 1 3 4 17 187 256 340 30 23
"15322" 23 380 442 "<" "-" "sonaPRP" "g_Dudels.wav" "Pferd___.bmp" "rechts__.bmp" ">" 672 500 3 5 2 23 15 4 4 8 5 4 2 1 3 4 81 5 23 324 432 23
"15323" 23 380 1689 "/" "0" "sonaPRP" "g_Dudels.wav" "Pferd___.bmp" "rechts__.bmp" ">" 672 500 3 5 2 23 15 4 4 8 5 4 2 1 3 4 81 5 23 324 432 23
"15324" 23 381 721 "<" "+" "sonaPRP" "g_Kuh___.wav" "Floete__.bmp" "links___.bmp" "<" 672 0 3 20 1 10 10 4 4 8 1 9 2 1 3 4 49 134 10 20 383 23
"15325" 23 381 2220 "/" "0" "sonaPRP" "g_Kuh___.wav" "Floete__.bmp" "links___.bmp" "<" 672 0 3 20 1 10 10 4 4 8 1 9 2 1 3 4 49 134 10 20 383 23
"15326" 23 382 548 "<" "+" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "links___.bmp" "<" 672 500 4 27 2 8 16 4 4 8 2 13 2 1 3 4 8 128 214 287 27 23
"15327" 23 382 1446 "/" "0" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "links___.bmp" "<" 672 500 4 27 2 8 16 4 4 8 2 13 2 1 3 4 8 128 214 287 27 23
"15328" 23 383 813 "<" "+" "sonaPRP" "g_Elefan.wav" "Bohrer__.bmp" "links___.bmp" "<" 312 0 3 6 1 4 2 4 4 8 1 5 2 1 3 4 4 6 200 274 362 23
"15329" 23 383 2089 "/" "0" "sonaPRP" "g_Elefan.wav" "Bohrer__.bmp" "links___.bmp" "<" 312 0 3 6 1 4 2 4 4 8 1 5 2 1 3 4 4 6 200 274 362 23
"15330" 23 384 571 ">" "+" "sonaPRP" "g_Auto__.wav" "Schaf___.bmp" "rechts__.bmp" ">" 672 500 3 2 2 25 3 4 4 8 2 2 2 1 3 4 2 171 245 25 437 23
"15331" 23 384 916 "/" "0" "sonaPRP" "g_Auto__.wav" "Schaf___.bmp" "rechts__.bmp" ">" 672 500 3 2 2 25 3 4 4 8 2 2 2 1 3 4 2 171 245 25 437 23
"15332" 23 385 562 "<" "+" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "links___.bmp" "<" 312 0 2 18 1 21 9 4 4 8 1 9 2 1 3 4 66 21 18 312 411 23
"15333" 23 385 1280 "/" "0" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "links___.bmp" "<" 312 0 2 18 1 21 9 4 4 8 1 9 2 1 3 4 66 21 18 312 411 23
"15334" 23 386 452 "<" "+" "sonaPRP" "g_Ente__.wav" "Hahn____.bmp" "links___.bmp" "<" 672 500 2 7 2 14 6 4 4 8 1 5 2 1 3 4 7 14 209 283 371 23
"15335" 23 386 1019 "/" "0" "sonaPRP" "g_Ente__.wav" "Hahn____.bmp" "links___.bmp" "<" 672 500 2 7 2 14 6 4 4 8 1 5 2 1 3 4 7 14 209 283 371 23
"15336" 23 387 407 "<" "+" "sonaPRP" "g_Bohrer.wav" "Trompe__.bmp" "links___.bmp" "<" 672 500 3 4 2 31 7 4 4 8 4 3 2 1 3 4 4 189 259 343 31 23
"15337" 23 387 908 "/" "0" "sonaPRP" "g_Bohrer.wav" "Trompe__.bmp" "links___.bmp" "<" 672 500 3 4 2 31 7 4 4 8 4 3 2 1 3 4 4 189 259 343 31 23
"15338" 23 388 572 ">" "+" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "rechts__.bmp" ">" 312 0 1 32 1 32 16 4 4 8 2 15 2 1 3 4 110 32 260 345 446 23
"15339" 23 388 1465 "/" "0" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "rechts__.bmp" ">" 312 0 1 32 1 32 16 4 4 8 2 15 2 1 3 4 110 32 260 345 446 23
"15340" 23 389 691 "<" "+" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "links___.bmp" "<" 312 0 3 14 1 19 6 4 4 8 1 8 2 1 3 4 70 14 19 316 416 23
"15341" 23 389 1893 "/" "0" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "links___.bmp" "<" 312 0 3 14 1 19 6 4 4 8 1 8 2 1 3 4 70 14 19 316 416 23
"15342" 23 390 475 "<" "+" "sonaPRP" "g_Schwei.wav" "Elefan__.bmp" "links___.bmp" "<" 672 500 2 28 2 6 2 4 4 8 1 13 2 1 3 4 97 6 253 28 440 23
"15343" 23 390 1204 "/" "0" "sonaPRP" "g_Schwei.wav" "Elefan__.bmp" "links___.bmp" "<" 672 500 2 28 2 6 2 4 4 8 1 13 2 1 3 4 97 6 253 28 440 23
"15344" 23 391 455 "<" "+" "sonaPRP" "g_Geige_.wav" "Katze___.bmp" "links___.bmp" "<" 312 500 3 11 2 18 11 4 4 8 5 7 2 1 3 4 67 11 18 313 412 23
"15345" 23 391 2407 "/" "0" "sonaPRP" "g_Geige_.wav" "Katze___.bmp" "links___.bmp" "<" 312 500 3 11 2 18 11 4 4 8 5 7 2 1 3 4 67 11 18 313 412 23
"15346" 23 392 509 ">" "+" "sonaPRP" "g_Affe__.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 500 2 1 2 20 10 4 4 8 1 1 2 1 3 4 1 114 192 20 350 23
"15347" 23 392 970 "/" "0" "sonaPRP" "g_Affe__.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 500 2 1 2 20 10 4 4 8 1 1 2 1 3 4 1 114 192 20 350 23
"15348" 23 393 492 "<" "+" "sonaPRP" "g_Glocke.wav" "Klinge__.bmp" "links___.bmp" "<" 312 0 2 13 1 19 5 4 4 8 6 7 2 1 3 4 13 141 19 299 393 23
"15349" 23 393 574 "/" "4" "sonaPRP" "g_Glocke.wav" "Klinge__.bmp" "links___.bmp" "<" 312 0 2 13 1 19 5 4 4 8 6 7 2 1 3 4 13 141 19 299 393 23
"15350" 23 394 452 "<" "+" "sonaPRP" "g_Orgel_.wav" "Katze___.bmp" "links___.bmp" "<" 312 0 4 22 1 18 11 4 4 8 5 11 2 1 3 4 68 153 18 22 413 23
"15351" 23 394 580 "/" "4" "sonaPRP" "g_Orgel_.wav" "Katze___.bmp" "links___.bmp" "<" 312 0 4 22 1 18 11 4 4 8 5 11 2 1 3 4 68 153 18 22 413 23
"15352" 23 395 448 ">" "+" "sonaPRP" "g_Tromme.wav" "Saege___.bmp" "rechts__.bmp" ">" 672 500 4 30 2 24 4 4 4 8 5 14 2 1 3 4 86 168 242 24 30 23
"15353" 23 395 796 "/" "0" "sonaPRP" "g_Tromme.wav" "Saege___.bmp" "rechts__.bmp" ">" 672 500 4 30 2 24 4 4 4 8 5 14 2 1 3 4 86 168 242 24 30 23
"15354" 23 396 499 ">" "+" "sonaPRP" "g_Schere.wav" "Affe____.bmp" "rechts__.bmp" ">" 672 0 3 26 1 1 14 4 4 8 4 13 2 1 3 4 1 115 193 264 26 23
"15355" 23 396 961 "/" "0" "sonaPRP" "g_Schere.wav" "Affe____.bmp" "rechts__.bmp" ">" 672 0 3 26 1 1 14 4 4 8 4 13 2 1 3 4 1 115 193 264 26 23
"15356" 23 397 353 ">" "+" "sonaPRP" "g_Floete.wav" "Ente____.bmp" "rechts__.bmp" ">" 672 500 4 10 2 7 8 4 4 8 5 6 2 1 3 4 7 125 10 284 373 23
"15357" 23 397 858 "/" "0" "sonaPRP" "g_Floete.wav" "Ente____.bmp" "rechts__.bmp" ">" 672 500 4 10 2 7 8 4 4 8 5 6 2 1 3 4 7 125 10 284 373 23
"15358" 23 398 495 "<" "+" "sonaPRP" "g_Hammer.wav" "Trompe__.bmp" "links___.bmp" "<" 312 0 4 15 1 31 7 4 4 8 4 8 2 1 3 4 109 190 15 344 31 23
"15359" 23 398 1190 "/" "0" "sonaPRP" "g_Hammer.wav" "Trompe__.bmp" "links___.bmp" "<" 312 0 4 15 1 31 7 4 4 8 4 8 2 1 3 4 109 190 15 344 31 23
"15360" 24 3 658 "/" "0" "sonafam1" "g_Orgel_.wav" "Orgel___.bmp" "w_Orgel_.bmp" "000" 1 22 1 22 0 0 0 5 11 24 NA NA NA NA NA NA NA NA NA NA NA NA
"15361" 24 4 454 "/" "0" "sonafam1" "g_Glocke.wav" "Glocke__.bmp" "w_Glocke.bmp" "000" 1 13 1 13 0 0 0 6 7 24 NA NA NA NA NA NA NA NA NA NA NA NA
"15362" 24 5 487 "/" "0" "sonafam1" "g_Katze_.wav" "Katze___.bmp" "w_Katze_.bmp" "000" 1 18 1 18 0 0 0 1 9 24 NA NA NA NA NA NA NA NA NA NA NA NA
"15363" 24 6 3000 "-" "1" "sonafam1" "g_Gitarr.wav" "Gitarr__.bmp" "w_Gitarr.bmp" "000" 1 12 1 12 0 0 0 5 7 24 NA NA NA NA NA NA NA NA NA NA NA NA
"15364" 24 7 3000 "-" "1" "sonafam1" "g_Klinge.wav" "Klinge__.bmp" "w_Klinge.bmp" "000" 1 19 2 19 0 0 0 6 9 24 NA NA NA NA NA NA NA NA NA NA NA NA
"15365" 24 8 715 "/" "0" "sonafam1" "g_Grille.wav" "Grille__.bmp" "w_Grille.bmp" "000" 1 91 9 91 0 0 0 1 7 24 NA NA NA NA NA NA NA NA NA NA NA NA
"15366" 24 9 3000 "-" "1" "sonafam1" "g_Trompe.wav" "Trompe__.bmp" "w_Trompe.bmp" "000" 1 31 1 31 0 0 0 5 14 24 NA NA NA NA NA NA NA NA NA NA NA NA
"15367" 24 10 496 "/" "0" "sonafam1" "g_Hahn__.wav" "Hahn____.bmp" "w_Hahn__.bmp" "000" 1 14 1 14 0 0 0 1 8 24 NA NA NA NA NA NA NA NA NA NA NA NA
"15368" 24 11 546 "/" "0" "sonafam1" "g_Saege_.wav" "Saege___.bmp" "w_Saege_.bmp" "000" 1 24 2 24 0 0 0 4 12 24 NA NA NA NA NA NA NA NA NA NA NA NA
"15369" 24 12 468 "/" "0" "sonafam1" "g_Pfeife.wav" "Pfeife__.bmp" "w_Pfeife.bmp" "000" 1 93 9 93 0 0 0 6 6 24 NA NA NA NA NA NA NA NA NA NA NA NA
