"targ_ID" "cond" "task.soa" "subj" "trial" "RT.task1" "ERR.code.task1" "RT.task2" "ERR.code.task2" "dist_ID" "blk" "ERR.task1" "ERR.task2.old" "ERR.task2" "RT.task1.old" "RT.task2.old" "out" "exp"
"2292" "Harfe" "unrelated" "500" "10" 326 561 "correct" 1003 "correct" "Ente" "3" 0 0 0 561 1003 0 2
"2293" "Harfe" "unrelated" "500" "7" 163 410 "correct" NA "none/false" "Ente" "1" 0 1 1 410 1535 0 2
"2294" "Harfe" "unrelated" "500" "17" 387 490 "correct" 1621 "correct" "Ente" "4" 0 0 0 490 1621 0 2
"2295" "Harfe" "unrelated" "500" "5" 224 488 "correct" 1357 "correct" "Ente" "2" 0 0 0 488 1357 0 2
"2296" "Harfe" "unrelated" "500" "9" 379 739 "correct" 682 "correct" "Ente" "4" 0 0 0 739 682 0 2
"2297" "Harfe" "unrelated" "500" "4" 352 449 "correct" NA "correct" "Ente" "4" 0 0 0 449 2264 1 2
"2298" "Harfe" "unrelated" "500" "3" 286 587 "correct" 1463 "correct" "Ente" "3" 0 0 0 587 1463 0 2
"2299" "Harfe" "unrelated" "500" "14" 257 673 "correct" NA "none/false" "Ente" "2" 0 1 1 673 875 0 2
"2300" "Harfe" "unrelated" "500" "23" 189 861 "correct" NA "none/false" "Ente" "1" 0 1 1 861 3000 0 2
"2301" "Harfe" "unrelated" "500" "20" 336 547 "correct" 1874 "correct" "Ente" "4" 0 0 0 547 1874 0 2
"2302" "Harfe" "unrelated" "500" "13" 209 545 "correct" 843 "correct" "Ente" "2" 0 0 0 545 843 0 2
"2303" "Harfe" "unrelated" "500" "15" 173 669 "correct" 1341 "correct" "Ente" "1" 0 0 0 669 1341 0 2
"2304" "Harfe" "unrelated" "500" "11" 281 531 "correct" 998 "correct" "Ente" "3" 0 0 0 531 998 0 2
"2305" "Hund" "congruent" "0" "21" 253 582 "correct" 806 "correct" "Hund" "2" 0 0 0 582 806 0 2
"2306" "Hund" "congruent" "0" "19" 353 513 "correct" 1205 "correct" "Hund" "4" 0 0 0 513 1205 0 2
"2307" "Hund" "congruent" "0" "13" 250 537 "correct" 657 "correct" "Hund" "2" 0 0 0 537 657 0 2
"2308" "Hund" "congruent" "0" "1" 330 854 "correct" 1517 "correct" "Hund" "3" 0 0 0 854 1517 0 2
"2309" "Hund" "congruent" "0" "3" 365 646 "correct" 1228 "correct" "Hund" "4" 0 0 0 646 1228 0 2
"2310" "Hund" "congruent" "0" "10" 288 630 "correct" 1115 "correct" "Hund" "3" 0 0 0 630 1115 0 2
"2311" "Hund" "congruent" "0" "4" 394 607 "correct" 911 "correct" "Hund" "4" 0 0 0 607 911 0 2
"2312" "Hund" "congruent" "0" "12" 381 821 "correct" 1503 "correct" "Hund" "4" 0 0 0 821 1503 0 2
"2313" "Hund" "congruent" "0" "9" 301 692 "correct" 1062 "correct" "Hund" "3" 0 0 0 692 1062 0 2
"2314" "Hund" "congruent" "0" "22" 180 886 "correct" 1341 "correct" "Hund" "1" 0 0 0 886 1341 0 2
"2315" "Hund" "congruent" "0" "16" 229 533 "correct" 1004 "correct" "Hund" "2" 0 0 0 533 1004 0 2
"2316" "Hund" "congruent" "0" "2" 270 553 "correct" 933 "correct" "Hund" "3" 0 0 0 553 933 0 2
"2317" "Hund" "congruent" "0" "15" 136 645 "correct" 1356 "correct" "Hund" "1" 0 0 0 645 1356 0 2
"2318" "Hund" "congruent" "0" "7" 134 521 "correct" 638 "correct" "Hund" "1" 0 0 0 521 638 0 2
"2319" "Hund" "congruent" "0" "6" 194 522 "correct" 894 "correct" "Hund" "1" 0 0 0 522 894 0 2
"2320" "Hund" "congruent" "0" "18" 277 495 "correct" 981 "correct" "Hund" "3" 0 0 0 495 981 0 2
"2321" "Hund" "congruent" "0" "23" 159 538 "correct" 1014 "correct" "Hund" "1" 0 0 0 538 1014 0 2
"2322" "Hund" "congruent" "0" "20" 384 466 "correct" 916 "correct" "Hund" "4" 0 0 0 466 916 0 2
"2323" "Hund" "congruent" "0" "8" 227 549 "correct" 1065 "correct" "Hund" "2" 0 0 0 549 1065 0 2
"2324" "Hund" "congruent" "0" "11" 361 583 "correct" 1076 "correct" "Hund" "4" 0 0 0 583 1076 0 2
"2325" "Hund" "congruent" "0" "14" 166 688 "correct" 1028 "correct" "Hund" "1" 0 0 0 688 1028 0 2
"2326" "Hund" "congruent" "0" "5" 235 519 "correct" 860 "correct" "Hund" "2" 0 0 0 519 860 0 2
"2327" "Hund" "congruent" "0" "17" 322 507 "correct" NA "smack" "Hund" "3" 0 1 1 507 1038 0 2
"2328" "Hund" "congruent" "0" "24" 205 490 "correct" 919 "correct" "Hund" "2" 0 0 0 490 919 0 2
"2329" "Hund" "congruent" "500" "17" 245 481 "correct" 564 "correct" "Hund" "2" 0 0 0 481 564 0 2
"2330" "Hund" "congruent" "500" "9" 253 737 "correct" 659 "correct" "Hund" "2" 0 0 0 737 659 0 2
"2331" "Hund" "congruent" "500" "18" 187 391 "correct" 807 "correct" "Hund" "1" 0 0 0 391 807 0 2
"2332" "Hund" "congruent" "500" "4" 217 493 "correct" 821 "correct" "Hund" "2" 0 0 0 493 821 0 2
"2333" "Hund" "congruent" "500" "22" 274 666 "correct" 688 "correct" "Hund" "3" 0 0 0 666 688 0 2
"2334" "Hund" "congruent" "500" "2" 188 967 "correct" 763 "correct" "Hund" "1" 0 0 0 967 763 0 2
"2335" "Hund" "congruent" "500" "1" 255 485 "correct" 687 "correct" "Hund" "2" 0 0 0 485 687 0 2
"2336" "Hund" "congruent" "500" "20" 208 409 "correct" 669 "correct" "Hund" "2" 0 0 0 409 669 0 2
"2337" "Hund" "congruent" "500" "7" 339 378 "correct" 693 "correct" "Hund" "4" 0 0 0 378 693 0 2
"2338" "Hund" "congruent" "500" "3" 148 609 "correct" 816 "correct" "Hund" "1" 0 0 0 609 816 0 2
"2339" "Hund" "congruent" "500" "19" 147 663 "correct" 971 "correct" "Hund" "1" 0 0 0 663 971 0 2
"2340" "Hund" "congruent" "500" "13" 325 859 "correct" 1113 "correct" "Hund" "3" 0 0 0 859 1113 0 2
"2341" "Hund" "congruent" "500" "21" 314 407 "correct" 668 "correct" "Hund" "3" 0 0 0 407 668 0 2
"2342" "Hund" "congruent" "500" "12" 222 1043 "correct" 1231 "correct" "Hund" "2" 0 0 0 1043 1231 0 2
"2343" "Hund" "congruent" "500" "15" 337 422 "correct" 624 "correct" "Hund" "4" 0 0 0 422 624 0 2
"2344" "Hund" "congruent" "500" "8" 381 510 "correct" 591 "correct" "Hund" "4" 0 0 0 510 591 0 2
"2345" "Hund" "congruent" "500" "14" 270 731 "correct" 646 "correct" "Hund" "3" 0 0 0 731 646 0 2
"2346" "Hund" "congruent" "500" "10" 173 519 "correct" 607 "correct" "Hund" "1" 0 0 0 519 607 0 2
"2347" "Hund" "congruent" "500" "23" 356 473 "correct" 650 "correct" "Hund" "4" 0 0 0 473 650 0 2
"2348" "Hund" "congruent" "500" "11" 146 621 "correct" NA "none/false" "Hund" "1" 0 1 1 621 1123 0 2
"2349" "Hund" "congruent" "500" "16" 390 808 "correct" 726 "correct" "Hund" "4" 0 0 0 808 726 0 2
"2350" "Hund" "congruent" "500" "6" 296 625 "correct" 770 "correct" "Hund" "3" 0 0 0 625 770 0 2
"2351" "Hund" "congruent" "500" "5" 304 553 "correct" 580 "correct" "Hund" "3" 0 0 0 553 580 0 2
"2352" "Hund" "congruent" "500" "24" 379 461 "correct" 576 "correct" "Hund" "4" 0 0 0 461 576 0 2
"2353" "Hund" "semantic" "0" "18" 322 583 "correct" 862 "correct" "Pferd" "3" 0 0 0 583 862 0 2
"2354" "Hund" "semantic" "0" "9" 381 816 "correct" 1407 "correct" "Pferd" "4" 0 0 0 816 1407 0 2
"2355" "Hund" "semantic" "0" "6" 235 625 "correct" 907 "correct" "Pferd" "2" 0 0 0 625 907 0 2
"2356" "Hund" "semantic" "0" "7" 194 566 "correct" 745 "correct" "Pferd" "1" 0 0 0 566 745 0 2
"2357" "Hund" "semantic" "0" "20" 353 555 "correct" 1050 "correct" "Pferd" "4" 0 0 0 555 1050 0 2
"2358" "Hund" "semantic" "0" "5" 227 636 "correct" 1069 "correct" "Pferd" "2" 0 0 0 636 1069 0 2
"2359" "Hund" "semantic" "0" "15" 166 597 "correct" 1296 "correct" "Pferd" "1" 0 0 0 597 1296 0 2
"2360" "Hund" "semantic" "0" "4" 365 589 "correct" 890 "correct" "Pferd" "4" 0 0 0 589 890 0 2
"2361" "Hund" "semantic" "0" "16" 136 452 "correct" NA "smack" "Pferd" "1" 0 1 1 452 1532 0 2
"2362" "Hund" "semantic" "0" "10" 301 579 "correct" 967 "correct" "Pferd" "3" 0 0 0 579 967 0 2
"2363" "Hund" "semantic" "0" "23" 180 NA "none/false" NA "smack" "Pferd" "1" 1 1 1 NA 1377 0 2
"2364" "Hund" "semantic" "0" "19" 277 447 "correct" 1105 "correct" "Pferd" "3" 0 0 0 447 1105 0 2
"2365" "Hund" "semantic" "0" "1" 394 640 "correct" 1196 "correct" "Pferd" "4" 0 0 0 640 1196 0 2
"2366" "Hund" "semantic" "0" "3" 270 763 "correct" 1478 "correct" "Pferd" "3" 0 0 0 763 1478 0 2
"2367" "Hund" "semantic" "0" "2" 330 553 "correct" 890 "correct" "Pferd" "3" 0 0 0 553 890 0 2
"2368" "Hund" "semantic" "0" "22" 253 732 "correct" 1514 "correct" "Pferd" "2" 0 0 0 732 1514 0 2
"2369" "Hund" "semantic" "0" "8" 134 516 "correct" 1266 "correct" "Pferd" "1" 0 0 0 516 1266 0 2
"2370" "Hund" "semantic" "0" "11" 288 449 "correct" 1128 "correct" "Pferd" "3" 0 0 0 449 1128 0 2
"2371" "Hund" "semantic" "0" "17" 384 482 "correct" 831 "correct" "Pferd" "4" 0 0 0 482 831 0 2
"2372" "Hund" "semantic" "0" "21" 205 539 "correct" 1083 "correct" "Pferd" "2" 0 0 0 539 1083 0 2
"2373" "Hund" "semantic" "0" "14" 250 756 "correct" 1119 "correct" "Pferd" "2" 0 0 0 756 1119 0 2
"2374" "Hund" "semantic" "0" "13" 229 657 "correct" 1503 "correct" "Pferd" "2" 0 0 0 657 1503 0 2
"2375" "Hund" "semantic" "0" "24" 159 602 "correct" 947 "correct" "Pferd" "1" 0 0 0 602 947 0 2
"2376" "Hund" "semantic" "0" "12" 361 906 "correct" 1415 "correct" "Pferd" "4" 0 0 0 906 1415 0 2
"2377" "Hund" "semantic" "500" "14" 325 702 "correct" 749 "correct" "Pferd" "3" 0 0 0 702 749 0 2
"2378" "Hund" "semantic" "500" "4" 148 461 "correct" 912 "correct" "Pferd" "1" 0 0 0 461 912 0 2
"2379" "Hund" "semantic" "500" "21" 379 629 "correct" 1652 "correct" "Pferd" "4" 0 0 0 629 1652 0 2
"2380" "Hund" "semantic" "500" "8" 339 484 "correct" 644 "correct" "Pferd" "4" 0 0 0 484 644 0 2
"2381" "Hund" "semantic" "500" "23" 274 462 "correct" 1161 "correct" "Pferd" "3" 0 0 0 462 1161 0 2
"2382" "Hund" "semantic" "500" "5" 381 386 "correct" 616 "correct" "Pferd" "4" 0 0 0 386 616 0 2
"2383" "Hund" "semantic" "500" "11" 173 648 "correct" 1043 "correct" "Pferd" "1" 0 0 0 648 1043 0 2
"2384" "Hund" "semantic" "500" "20" 147 461 "correct" 980 "correct" "Pferd" "1" 0 0 0 461 980 0 2
"2385" "Hund" "semantic" "500" "18" 245 513 "correct" 730 "correct" "Pferd" "2" 0 0 0 513 730 0 2
"2386" "Hund" "semantic" "500" "2" 255 744 "correct" 679 "correct" "Pferd" "2" 0 0 0 744 679 0 2
"2387" "Hund" "semantic" "500" "15" 270 564 "correct" 689 "correct" "Pferd" "3" 0 0 0 564 689 0 2
"2388" "Hund" "semantic" "500" "16" 337 505 "correct" 578 "correct" "Pferd" "4" 0 0 0 505 578 0 2
"2389" "Hund" "semantic" "500" "17" 208 451 "correct" 635 "correct" "Pferd" "2" 0 0 0 451 635 0 2
"2390" "Hund" "semantic" "500" "9" 222 984 "correct" 930 "correct" "Pferd" "2" 0 0 0 984 930 0 2
"2391" "Hund" "semantic" "500" "6" 304 618 "correct" 666 "correct" "Pferd" "3" 0 0 0 618 666 0 2
"2392" "Hund" "semantic" "500" "24" 356 433 "correct" 559 "correct" "Pferd" "4" 0 0 0 433 559 0 2
"2393" "Hund" "semantic" "500" "19" 187 901 "correct" 947 "correct" "Pferd" "1" 0 0 0 901 947 0 2
"2394" "Hund" "semantic" "500" "1" 217 644 "correct" 856 "correct" "Pferd" "2" 0 0 0 644 856 0 2
"2395" "Hund" "semantic" "500" "22" 314 631 "correct" 636 "correct" "Pferd" "3" 0 0 0 631 636 0 2
"2396" "Hund" "semantic" "500" "10" 253 535 "correct" 583 "correct" "Pferd" "2" 0 0 0 535 583 0 2
"2397" "Hund" "semantic" "500" "7" 296 559 "correct" 851 "correct" "Pferd" "3" 0 0 0 559 851 0 2
"2398" "Hund" "semantic" "500" "12" 146 784 "correct" 876 "correct" "Pferd" "1" 0 0 0 784 876 0 2
"2399" "Hund" "semantic" "500" "3" 188 587 "correct" 909 "correct" "Pferd" "1" 0 0 0 587 909 0 2
"2400" "Hund" "semantic" "500" "13" 390 578 "correct" 857 "correct" "Pferd" "4" 0 0 0 578 857 0 2
"2401" "Hund" "unrelated" "0" "10" 381 685 "correct" 996 "correct" "Zug" "4" 0 0 0 685 996 0 2
"2402" "Hund" "unrelated" "0" "17" 353 464 "correct" 802 "correct" "Zug" "4" 0 0 0 464 802 0 2
"2403" "Hund" "unrelated" "0" "5" 134 556 "correct" 969 "correct" "Zug" "1" 0 0 0 556 969 0 2
"2404" "Hund" "unrelated" "0" "2" 394 587 "correct" 1017 "correct" "Zug" "4" 0 0 0 587 1017 0 2
"2405" "Hund" "unrelated" "0" "6" 227 683 "correct" 1068 "correct" "Zug" "2" 0 0 0 683 1068 0 2
"2406" "Hund" "unrelated" "0" "4" 270 536 "correct" 1040 "correct" "Zug" "3" 0 0 0 536 1040 0 2
"2407" "Hund" "unrelated" "0" "1" 365 572 "correct" 1198 "correct" "Zug" "4" 0 0 0 572 1198 0 2
"2408" "Hund" "unrelated" "0" "9" 361 525 "correct" 865 "correct" "Zug" "4" 0 0 0 525 865 0 2
"2409" "Hund" "unrelated" "0" "21" 159 NA "none/false" NA "smack" "Zug" "1" 1 1 1 NA 150 0 2
"2410" "Hund" "unrelated" "0" "20" 277 599 "correct" 1096 "correct" "Zug" "3" 0 0 0 599 1096 0 2
"2411" "Hund" "unrelated" "0" "7" 235 580 "correct" 703 "correct" "Zug" "2" 0 0 0 580 703 0 2
"2412" "Hund" "unrelated" "0" "15" 250 604 "correct" 838 "correct" "Zug" "2" 0 0 0 604 838 0 2
"2413" "Hund" "unrelated" "0" "22" 205 803 "correct" 1273 "correct" "Zug" "2" 0 0 0 803 1273 0 2
"2414" "Hund" "unrelated" "0" "19" 322 438 "correct" NA "none/false" "Zug" "3" 0 1 1 438 3000 0 2
"2415" "Hund" "unrelated" "0" "14" 229 584 "correct" 959 "correct" "Zug" "2" 0 0 0 584 959 0 2
"2416" "Hund" "unrelated" "0" "3" 330 815 "correct" 1118 "correct" "Zug" "3" 0 0 0 815 1118 0 2
"2417" "Hund" "unrelated" "0" "11" 301 600 "correct" 974 "correct" "Zug" "3" 0 0 0 600 974 0 2
"2418" "Hund" "unrelated" "0" "8" 194 665 "correct" 1247 "correct" "Zug" "1" 0 0 0 665 1247 0 2
"2419" "Hund" "unrelated" "0" "16" 166 649 "correct" 1041 "correct" "Zug" "1" 0 0 0 649 1041 0 2
"2420" "Hund" "unrelated" "0" "13" 136 559 "correct" 1038 "correct" "Zug" "1" 0 0 0 559 1038 0 2
"2421" "Hund" "unrelated" "0" "18" 384 517 "correct" 1210 "correct" "Zug" "4" 0 0 0 517 1210 0 2
"2422" "Hund" "unrelated" "0" "24" 180 587 "correct" 977 "correct" "Zug" "1" 0 0 0 587 977 0 2
"2423" "Hund" "unrelated" "0" "12" 288 582 "correct" 1305 "correct" "Zug" "3" 0 0 0 582 1305 0 2
"2424" "Hund" "unrelated" "0" "23" 253 822 "correct" 1472 "correct" "Zug" "2" 0 0 0 822 1472 0 2
"2425" "Hund" "unrelated" "500" "9" 146 583 "correct" 876 "correct" "Zug" "1" 0 0 0 583 876 0 2
"2426" "Hund" "unrelated" "500" "14" 390 991 "correct" 893 "correct" "Zug" "4" 0 0 0 991 893 0 2
"2427" "Hund" "unrelated" "500" "12" 173 681 "correct" 835 "correct" "Zug" "1" 0 0 0 681 835 0 2
"2428" "Hund" "unrelated" "500" "10" 222 449 "correct" 590 "correct" "Zug" "2" 0 0 0 449 590 0 2
"2429" "Hund" "unrelated" "500" "20" 187 713 "correct" 1003 "correct" "Zug" "1" 0 0 0 713 1003 0 2
"2430" "Hund" "unrelated" "500" "16" 270 548 "correct" 832 "correct" "Zug" "3" 0 0 0 548 832 0 2
"2431" "Hund" "unrelated" "500" "6" 381 807 "correct" 869 "correct" "Zug" "4" 0 0 0 807 869 0 2
"2432" "Hund" "unrelated" "500" "15" 325 699 "correct" 812 "correct" "Zug" "3" 0 0 0 699 812 0 2
"2433" "Hund" "unrelated" "500" "17" 147 NA "none/false" 901 "correct" "Zug" "1" 1 0 0 426 901 0 2
"2434" "Hund" "unrelated" "500" "23" 314 476 "correct" 977 "correct" "Zug" "3" 0 0 0 476 977 0 2
"2435" "Hund" "unrelated" "500" "24" 274 509 "correct" 826 "correct" "Zug" "3" 0 0 0 509 826 0 2
"2436" "Hund" "unrelated" "500" "13" 337 616 "correct" 882 "correct" "Zug" "4" 0 0 0 616 882 0 2
"2437" "Hund" "unrelated" "500" "11" 253 536 "correct" 962 "correct" "Zug" "2" 0 0 0 536 962 0 2
"2438" "Hund" "unrelated" "500" "4" 188 677 "correct" 920 "correct" "Zug" "1" 0 0 0 677 920 0 2
"2439" "Hund" "unrelated" "500" "3" 255 1180 "correct" 1053 "correct" "Zug" "2" 0 0 0 1180 1053 0 2
"2440" "Hund" "unrelated" "500" "21" 356 572 "correct" 1085 "correct" "Zug" "4" 0 0 0 572 1085 0 2
"2441" "Hund" "unrelated" "500" "8" 296 517 "correct" 859 "correct" "Zug" "3" 0 0 0 517 859 0 2
"2442" "Hund" "unrelated" "500" "7" 304 484 "correct" 612 "correct" "Zug" "3" 0 0 0 484 612 0 2
"2443" "Hund" "unrelated" "500" "19" 245 568 "correct" 800 "correct" "Zug" "2" 0 0 0 568 800 0 2
"2444" "Hund" "unrelated" "500" "22" 379 658 "correct" 717 "correct" "Zug" "4" 0 0 0 658 717 0 2
"2445" "Hund" "unrelated" "500" "18" 208 436 "correct" 841 "correct" "Zug" "2" 0 0 0 436 841 0 2
"2446" "Hund" "unrelated" "500" "1" 148 543 "correct" 796 "correct" "Zug" "1" 0 0 0 543 796 0 2
"2447" "Hund" "unrelated" "500" "5" 339 593 "correct" 948 "correct" "Zug" "4" 0 0 0 593 948 0 2
"2448" "Hund" "unrelated" "500" "2" 217 497 "correct" 767 "correct" "Zug" "2" 0 0 0 497 767 0 2
"2449" "Katze" "congruent" "0" "3" 232 1027 "correct" 1688 "correct" "Katze" "2" 0 0 0 1027 1688 0 2
"2450" "Katze" "congruent" "0" "1" 146 718 "correct" 1176 "correct" "Katze" "1" 0 0 0 718 1176 0 2
"2451" "Katze" "congruent" "0" "18" 219 491 "correct" 984 "correct" "Katze" "2" 0 0 0 491 984 0 2
"2452" "Katze" "congruent" "0" "6" 375 664 "correct" NA "correct" "Katze" "4" 0 0 0 664 1911 1 2
"2453" "Katze" "congruent" "0" "10" 201 650 "correct" 972 "correct" "Katze" "2" 0 0 0 650 972 0 2
"2454" "Katze" "congruent" "0" "9" 148 664 "correct" 1316 "correct" "Katze" "1" 0 0 0 664 1316 0 2
"2455" "Katze" "congruent" "0" "12" 192 637 "correct" 1223 "correct" "Katze" "1" 0 0 0 637 1223 0 2
"2456" "Katze" "congruent" "0" "7" 299 510 "correct" 973 "correct" "Katze" "3" 0 0 0 510 973 0 2
"2457" "Katze" "congruent" "0" "14" 372 623 "correct" 986 "correct" "Katze" "4" 0 0 0 623 986 0 2
"2458" "Katze" "congruent" "0" "11" 237 756 "correct" 1211 "correct" "Katze" "2" 0 0 0 756 1211 0 2
"2459" "Katze" "congruent" "0" "17" 140 576 "correct" 1120 "correct" "Katze" "1" 0 0 0 576 1120 0 2
"2460" "Katze" "congruent" "0" "13" 366 685 "correct" 1287 "correct" "Katze" "4" 0 0 0 685 1287 0 2
"2461" "Katze" "congruent" "0" "4" 186 580 "correct" 1205 "correct" "Katze" "1" 0 0 0 580 1205 0 2
"2462" "Katze" "congruent" "0" "16" 288 551 "correct" 892 "correct" "Katze" "3" 0 0 0 551 892 0 2
"2463" "Katze" "congruent" "0" "19" 255 517 "correct" 963 "correct" "Katze" "2" 0 0 0 517 963 0 2
"2464" "Katze" "congruent" "0" "2" 222 530 "correct" 762 "correct" "Katze" "2" 0 0 0 530 762 0 2
"2465" "Katze" "congruent" "0" "21" 365 624 "correct" 937 "correct" "Katze" "4" 0 0 0 624 937 0 2
"2466" "Katze" "congruent" "0" "20" 181 552 "correct" NA "smack" "Katze" "1" 0 1 1 552 985 0 2
"2467" "Katze" "congruent" "0" "8" 279 558 "correct" 956 "correct" "Katze" "3" 0 0 0 558 956 0 2
"2468" "Katze" "congruent" "0" "15" 321 695 "correct" 987 "correct" "Katze" "3" 0 0 0 695 987 0 2
"2469" "Katze" "congruent" "0" "22" 385 807 "correct" 1195 "correct" "Katze" "4" 0 0 0 807 1195 0 2
"2470" "Katze" "congruent" "0" "24" 293 518 "correct" 912 "correct" "Katze" "3" 0 0 0 518 912 0 2
"2471" "Katze" "congruent" "0" "23" 303 684 "correct" 1305 "correct" "Katze" "3" 0 0 0 684 1305 0 2
"2472" "Katze" "congruent" "0" "5" 361 556 "correct" 768 "correct" "Katze" "4" 0 0 0 556 768 0 2
"2473" "Katze" "congruent" "500" "10" 384 589 "correct" 600 "correct" "Katze" "4" 0 0 0 589 600 0 2
"2474" "Katze" "congruent" "500" "17" 361 426 "correct" 568 "correct" "Katze" "4" 0 0 0 426 568 0 2
"2475" "Katze" "congruent" "500" "18" 370 408 "correct" 559 "correct" "Katze" "4" 0 0 0 408 559 0 2
"2476" "Katze" "congruent" "500" "5" 132 496 "correct" 850 "correct" "Katze" "1" 0 0 0 496 850 0 2
"2477" "Katze" "congruent" "500" "8" 168 497 "correct" 743 "correct" "Katze" "1" 0 0 0 497 743 0 2
"2478" "Katze" "congruent" "500" "2" 376 455 "correct" 545 "correct" "Katze" "4" 0 0 0 455 545 0 2
"2479" "Katze" "congruent" "500" "3" 300 707 "correct" 824 "correct" "Katze" "3" 0 0 0 707 824 0 2
"2480" "Katze" "congruent" "500" "11" 309 523 "correct" 1399 "correct" "Katze" "3" 0 0 0 523 1399 0 2
"2481" "Katze" "congruent" "500" "16" 168 684 "correct" 1152 "correct" "Katze" "1" 0 0 0 684 1152 0 2
"2482" "Katze" "congruent" "500" "1" 344 510 "correct" 719 "correct" "Katze" "4" 0 0 0 510 719 0 2
"2483" "Katze" "congruent" "500" "19" 315 510 "correct" 702 "correct" "Katze" "3" 0 0 0 510 702 0 2
"2484" "Katze" "congruent" "500" "9" 349 734 "correct" 733 "correct" "Katze" "4" 0 0 0 734 733 0 2
"2485" "Katze" "congruent" "500" "13" 133 755 "correct" NA "none/false" "Katze" "1" 0 1 1 755 805 0 2
"2486" "Katze" "congruent" "500" "14" 224 624 "correct" 887 "correct" "Katze" "2" 0 0 0 624 887 0 2
"2487" "Katze" "congruent" "500" "22" 226 816 "correct" 807 "correct" "Katze" "2" 0 0 0 816 807 0 2
"2488" "Katze" "congruent" "500" "15" 254 523 "correct" 635 "correct" "Katze" "2" 0 0 0 523 635 0 2
"2489" "Katze" "congruent" "500" "21" 133 431 "correct" 723 "correct" "Katze" "1" 0 0 0 431 723 0 2
"2490" "Katze" "congruent" "500" "6" 204 610 "correct" NA "none/false" "Katze" "2" 0 1 1 610 1886 0 2
"2491" "Katze" "congruent" "500" "24" 174 583 "correct" NA "smack" "Katze" "1" 0 1 1 583 683 0 2
"2492" "Katze" "congruent" "500" "7" 250 415 "correct" 747 "correct" "Katze" "2" 0 0 0 415 747 0 2
"2493" "Katze" "congruent" "500" "4" 288 450 "correct" 1242 "correct" "Katze" "3" 0 0 0 450 1242 0 2
"2494" "Katze" "congruent" "500" "23" 249 358 "correct" 791 "correct" "Katze" "2" 0 0 0 358 791 0 2
"2495" "Katze" "congruent" "500" "12" 291 851 "correct" 1147 "correct" "Katze" "3" 0 0 0 851 1147 0 2
"2496" "Katze" "congruent" "500" "20" 275 516 "correct" 738 "correct" "Katze" "3" 0 0 0 516 738 0 2
"2497" "Katze" "semantic" "0" "7" 375 734 "correct" 1214 "correct" "Loewe" "4" 0 0 0 734 1214 0 2
"2498" "Katze" "semantic" "0" "3" 222 765 "correct" 1117 "correct" "Loewe" "2" 0 0 0 765 1117 0 2
"2499" "Katze" "semantic" "0" "12" 237 869 "correct" 1915 "correct" "Loewe" "2" 0 0 0 869 1915 0 2
"2500" "Katze" "semantic" "0" "5" 279 545 "correct" NA "correct" "Loewe" "3" 0 0 0 545 2280 1 2
"2501" "Katze" "semantic" "0" "22" 365 767 "correct" 859 "correct" "Loewe" "4" 0 0 0 767 859 0 2
"2502" "Katze" "semantic" "0" "8" 299 508 "correct" 1027 "correct" "Loewe" "3" 0 0 0 508 1027 0 2
"2503" "Katze" "semantic" "0" "18" 140 490 "correct" 957 "correct" "Loewe" "1" 0 0 0 490 957 0 2
"2504" "Katze" "semantic" "0" "15" 372 477 "correct" 1042 "correct" "Loewe" "4" 0 0 0 477 1042 0 2
"2505" "Katze" "semantic" "0" "6" 361 703 "correct" 1847 "correct" "Loewe" "4" 0 0 0 703 1847 0 2
"2506" "Katze" "semantic" "0" "16" 321 460 "correct" 842 "correct" "Loewe" "3" 0 0 0 460 842 0 2
"2507" "Katze" "semantic" "0" "13" 288 785 "correct" 1494 "correct" "Loewe" "3" 0 0 0 785 1494 0 2
"2508" "Katze" "semantic" "0" "17" 181 493 "correct" 1051 "correct" "Loewe" "1" 0 0 0 493 1051 0 2
"2509" "Katze" "semantic" "0" "20" 255 567 "correct" 1154 "correct" "Loewe" "2" 0 0 0 567 1154 0 2
"2510" "Katze" "semantic" "0" "24" 303 465 "correct" 816 "correct" "Loewe" "3" 0 0 0 465 816 0 2
"2511" "Katze" "semantic" "0" "11" 201 665 "correct" 1493 "correct" "Loewe" "2" 0 0 0 665 1493 0 2
"2512" "Katze" "semantic" "0" "23" 385 562 "correct" 1280 "correct" "Loewe" "4" 0 0 0 562 1280 0 2
"2513" "Katze" "semantic" "0" "10" 148 524 "correct" 1279 "correct" "Loewe" "1" 0 0 0 524 1279 0 2
"2514" "Katze" "semantic" "0" "21" 293 625 "correct" 841 "correct" "Loewe" "3" 0 0 0 625 841 0 2
"2515" "Katze" "semantic" "0" "19" 219 545 "correct" 906 "correct" "Loewe" "2" 0 0 0 545 906 0 2
"2516" "Katze" "semantic" "0" "14" 366 695 "correct" 1158 "correct" "Loewe" "4" 0 0 0 695 1158 0 2
"2517" "Katze" "semantic" "0" "1" 186 605 "correct" 1212 "correct" "Loewe" "1" 0 0 0 605 1212 0 2
"2518" "Katze" "semantic" "0" "9" 192 494 "correct" 1021 "correct" "Loewe" "1" 0 0 0 494 1021 0 2
"2519" "Katze" "semantic" "0" "4" 232 504 "correct" 1235 "correct" "Loewe" "2" 0 0 0 504 1235 0 2
