"subj" "trial" "RT" "BPR_Resp" "ERR.code" "eat" "targ" "dist" "BPR_pic" "BPR_corrResp" "BPR_pos" "BPR_let" "BPR_ver" "BPR_rot" "task.soa" "cond" "targ_ID" "subset" "dist_ID" "sem.pair" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"8238" 13 177 1569 ">" "+" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 0 1 8 2 8 13 1 1 2 1 5 2 1 3 4 8 126 211 285 374 13
"8239" 13 177 2412 "/" "0" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 0 1 8 2 8 13 1 1 2 1 5 2 1 3 4 8 126 211 285 374 13
"8240" 13 178 1021 ">" "+" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 1500 2 3 1 29 1 1 1 2 3 3 2 1 3 4 34 3 29 270 357 13
"8241" 13 178 2008 "/" "0" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 1500 2 3 1 29 1 1 1 2 3 3 2 1 3 4 34 3 29 270 357 13
"8242" 13 179 894 ">" "+" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 1500 2 18 1 21 9 1 1 2 1 9 2 1 3 4 66 21 18 312 411 13
"8243" 13 179 1044 "/" "0" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 1500 2 18 1 21 9 1 1 2 1 9 2 1 3 4 66 21 18 312 411 13
"8244" 13 180 1268 "<" "+" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 1500 3 14 1 19 6 1 1 2 1 8 2 1 3 4 70 14 19 316 416 13
"8245" 13 180 1032 "/" "0" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 1500 3 14 1 19 6 1 1 2 1 8 2 1 3 4 70 14 19 316 416 13
"8246" 13 181 1476 "<" "+" "sonaPRP" "g_Floete.wav" "Ente____.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 0 4 10 2 7 8 1 1 2 5 6 2 1 3 4 7 125 10 284 373 13
"8247" 13 181 2274 "/" "0" "sonaPRP" "g_Floete.wav" "Ente____.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 0 4 10 2 7 8 1 1 2 5 6 2 1 3 4 7 125 10 284 373 13
"8248" 13 182 1373 "<" "+" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 1500 1 32 1 32 16 1 1 2 2 15 2 1 3 4 110 32 260 345 446 13
"8249" 13 182 882 "/" "0" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 1500 1 32 1 32 16 1 1 2 2 15 2 1 3 4 110 32 260 345 446 13
"8250" 13 183 1789 ">" "+" "sonaPRP" "g_Fahrra.wav" "Schaf___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 1500 4 9 1 25 3 1 1 2 2 6 2 1 3 4 88 172 9 25 438 13
"8251" 13 183 1735 "/" "0" "sonaPRP" "g_Fahrra.wav" "Schaf___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 1500 4 9 1 25 3 1 1 2 2 6 2 1 3 4 88 172 9 25 438 13
"8252" 13 184 1208 ">" "+" "sonaPRP" "g_Affe__.wav" "Kuh_____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 0 2 1 2 20 10 1 1 2 1 1 2 1 3 4 1 114 192 20 350 13
"8253" 13 184 2249 "/" "0" "sonaPRP" "g_Affe__.wav" "Kuh_____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 0 2 1 2 20 10 1 1 2 1 1 2 1 3 4 1 114 192 20 350 13
"8254" 13 185 1525 "<" "+" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 1500 1 23 1 23 12 1 1 2 1 6 2 1 3 4 80 162 23 322 430 13
"8255" 13 185 1120 "/" "0" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 1500 1 23 1 23 12 1 1 2 1 6 2 1 3 4 80 162 23 322 430 13
"8256" 13 186 1401 ">" "+" "sonaPRP" "g_Klinge.wav" "Klinge__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 0 1 19 2 19 5 1 1 2 6 9 2 1 3 4 69 154 19 314 414 13
"8257" 13 186 2357 "/" "0" "sonaPRP" "g_Klinge.wav" "Klinge__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 0 1 19 2 19 5 1 1 2 6 9 2 1 3 4 69 154 19 314 414 13
"8258" 13 187 1640 ">" "+" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 0 2 24 2 26 14 1 1 2 4 12 2 1 3 4 84 166 241 24 26 13
"8259" 13 187 2625 "/" "0" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 0 2 24 2 26 14 1 1 2 4 12 2 1 3 4 84 166 241 24 26 13
"8260" 13 188 1852 ">" "+" "sonaPRP" "g_Dudels.wav" "Pferd___.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 0 3 5 2 23 15 1 1 2 5 4 2 1 3 4 81 5 23 324 432 13
"8261" 13 188 2582 "/" "0" "sonaPRP" "g_Dudels.wav" "Pferd___.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 0 3 5 2 23 15 1 1 2 5 4 2 1 3 4 81 5 23 324 432 13
"8262" 13 189 1307 "<" "+" "sonaPRP" "g_Orgel_.wav" "Katze___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 1500 4 22 1 18 11 1 1 2 5 11 2 1 3 4 68 153 18 22 413 13
"8263" 13 189 931 "/" "0" "sonaPRP" "g_Orgel_.wav" "Katze___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 1500 4 22 1 18 11 1 1 2 5 11 2 1 3 4 68 153 18 22 413 13
"8264" 13 190 1180 ">" "+" "sonaPRP" "g_Elefan.wav" "Bohrer__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 1500 3 6 1 4 2 1 1 2 1 5 2 1 3 4 4 6 200 274 362 13
"8265" 13 190 1152 "/" "0" "sonaPRP" "g_Elefan.wav" "Bohrer__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 1500 3 6 1 4 2 1 1 2 1 5 2 1 3 4 4 6 200 274 362 13
"8266" 13 191 1126 "<" "+" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 0 4 17 2 30 12 1 1 2 1 8 2 1 3 4 17 187 256 340 30 13
"8267" 13 191 1850 "/" "0" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 0 4 17 2 30 12 1 1 2 1 8 2 1 3 4 17 187 256 340 30 13
"8268" 13 192 1399 ">" "-" "sonaPRP" "g_Staubs.wav" "Staubs__.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 0 1 29 2 29 1 1 1 2 3 13 2 1 3 4 99 182 29 333 443 13
"8269" 13 192 2120 "/" "0" "sonaPRP" "g_Staubs.wav" "Staubs__.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 0 1 29 2 29 1 1 1 2 3 13 2 1 3 4 99 182 29 333 443 13
"8270" 13 193 1317 "<" "+" "sonaPRP" "g_Hammer.wav" "Trompe__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 1500 4 15 1 31 7 1 1 2 4 8 2 1 3 4 109 190 15 344 31 13
"8271" 13 193 1996 "/" "0" "sonaPRP" "g_Hammer.wav" "Trompe__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 1500 4 15 1 31 7 1 1 2 4 8 2 1 3 4 109 190 15 344 31 13
"8272" 13 194 1071 ">" "+" "sonaPRP" "g_Ente__.wav" "Hahn____.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 0 2 7 2 14 6 1 1 2 1 5 2 1 3 4 7 14 209 283 371 13
"8273" 13 194 2269 "/" "1" "sonaPRP" "g_Ente__.wav" "Hahn____.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 0 2 7 2 14 6 1 1 2 1 5 2 1 3 4 7 14 209 283 371 13
"8274" 13 197 1379 "<" "+" "sonaPRP" "g_Frosch.wav" "Hubsch__.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 0 5 90 9 96 0 0 0 0 1 6 0 0 0 0 460 462 464 466 468 13
"8275" 13 197 2040 "/" "0" "sonaPRP" "g_Frosch.wav" "Hubsch__.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 0 5 90 9 96 0 0 0 0 1 6 0 0 0 0 460 462 464 466 468 13
"8276" 13 198 915 ">" "+" "sonaPRP" "g_Toilet.wav" "Pistol__.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 6 95 9 94 0 0 0 0 8 14 0 0 0 0 461 463 465 467 469 13
"8277" 13 198 806 "/" "0" "sonaPRP" "g_Toilet.wav" "Pistol__.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 6 95 9 94 0 0 0 0 8 14 0 0 0 0 461 463 465 467 469 13
"8278" 13 199 1244 ">" "-" "sonaPRP" "g_Staubs.wav" "Kuh_____.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 0 3 29 2 20 1 2 1 3 3 13 3 4 2 1 72 159 29 20 420 13
"8279" 13 199 1899 "/" "0" "sonaPRP" "g_Staubs.wav" "Kuh_____.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 0 3 29 2 20 1 2 1 3 3 13 3 4 2 1 72 159 29 20 420 13
"8280" 13 200 1089 ">" "+" "sonaPRP" "g_Elefan.wav" "Elefan__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 1500 1 6 1 6 2 2 1 3 1 5 3 4 2 1 40 6 205 279 367 13
"8281" 13 200 706 "/" "0" "sonaPRP" "g_Elefan.wav" "Elefan__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 1500 1 6 1 6 2 2 1 3 1 5 3 4 2 1 40 6 205 279 367 13
"8282" 13 201 1465 "<" "+" "sonaPRP" "g_Schiff.wav" "Zug_____.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 0 2 27 2 32 16 2 1 3 2 13 3 4 2 1 93 32 250 330 27 13
"8283" 13 201 1703 "/" "5" "sonaPRP" "g_Schiff.wav" "Zug_____.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 0 2 27 2 32 16 2 1 3 2 13 3 4 2 1 93 32 250 330 27 13
"8284" 13 202 1164 ">" "+" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 1500 1 20 1 20 10 2 1 3 1 9 3 4 2 1 71 157 231 20 418 13
"8285" 13 202 1417 "/" "0" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 1500 1 20 1 20 10 2 1 3 1 9 3 4 2 1 71 157 231 20 418 13
"8286" 13 203 2129 "<" "+" "sonaPRP" "g_Loewe_.wav" "Glocke__.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 0 3 21 2 13 9 2 1 3 1 10 3 4 2 1 13 21 220 300 394 13
"8287" 13 203 2937 "/" "1" "sonaPRP" "g_Loewe_.wav" "Glocke__.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 0 3 21 2 13 9 2 1 3 1 10 3 4 2 1 13 21 220 300 394 13
"8288" 13 204 337 "/" "3" "sonaPRP" "g_Saege_.wav" "Affe____.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 0 4 24 2 1 14 2 1 3 4 12 3 4 2 1 1 116 194 24 351 13
"8289" 13 205 1184 "<" "+" "sonaPRP" "g_Hund__.wav" "Pferd___.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 0 2 17 2 23 12 2 1 3 1 8 3 4 2 1 17 150 23 309 407 13
"8290" 13 205 1891 "/" "0" "sonaPRP" "g_Hund__.wav" "Pferd___.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 0 2 17 2 23 12 2 1 3 1 8 3 4 2 1 17 150 23 309 407 13
"8291" 13 206 1054 ">" "+" "sonaPRP" "g_Glocke.wav" "Schere__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 1500 4 13 1 26 5 2 1 3 6 7 3 4 2 1 13 176 248 328 26 13
"8292" 13 206 1277 "/" "0" "sonaPRP" "g_Glocke.wav" "Schere__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 1500 4 13 1 26 5 2 1 3 6 7 3 4 2 1 13 176 248 328 26 13
"8293" 13 207 1385 "<" "+" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 0 2 30 2 12 4 2 1 3 5 14 3 4 2 1 105 185 12 338 30 13
"8294" 13 207 1944 "/" "0" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 0 2 30 2 12 4 2 1 3 5 14 3 4 2 1 105 185 12 338 30 13
"8295" 13 208 1603 "<" "-" "sonaPRP" "g_Fahrra.wav" "Auto____.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 1500 2 9 1 2 3 2 1 3 2 6 3 4 2 1 2 130 9 289 378 13
"8296" 13 208 2077 "/" "2" "sonaPRP" "g_Fahrra.wav" "Auto____.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 1500 2 9 1 2 3 2 1 3 2 6 3 4 2 1 2 130 9 289 378 13
"8297" 13 209 1003 ">" "+" "sonaPRP" "g_Ente__.wav" "Klinge__.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 0 4 7 2 19 6 2 1 3 1 5 3 4 2 1 7 156 19 317 417 13
"8298" 13 209 1964 "/" "1" "sonaPRP" "g_Ente__.wav" "Klinge__.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 0 4 7 2 19 6 2 1 3 1 5 3 4 2 1 7 156 19 317 417 13
"8299" 13 210 979 ">" "+" "sonaPRP" "g_Gitarr.wav" "Saege___.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 1500 3 12 1 24 4 2 1 3 5 7 3 4 2 1 85 167 12 24 434 13
"8300" 13 210 1763 "/" "0" "sonaPRP" "g_Gitarr.wav" "Saege___.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 1500 3 12 1 24 4 2 1 3 5 7 3 4 2 1 85 167 12 24 434 13
"8301" 13 211 917 "<" "+" "sonaPRP" "g_Hammer.wav" "Bohrer__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 1500 2 15 1 4 7 2 1 3 4 8 3 4 2 1 4 144 15 306 400 13
"8302" 13 211 1129 "/" "0" "sonaPRP" "g_Hammer.wav" "Bohrer__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 1500 2 15 1 4 7 2 1 3 4 8 3 4 2 1 4 144 15 306 400 13
"8303" 13 212 849 "<" "+" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 1500 2 22 1 11 11 2 1 3 5 11 3 4 2 1 78 11 237 22 427 13
"8304" 13 212 891 "/" "0" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 1500 2 22 1 11 11 2 1 3 5 11 3 4 2 1 78 11 237 22 427 13
"8305" 13 213 1359 ">" "+" "sonaPRP" "g_Dudels.wav" "Dudels__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 0 1 5 2 5 15 2 1 3 5 4 3 4 2 1 37 5 202 275 364 13
"8306" 13 213 2162 "/" "0" "sonaPRP" "g_Dudels.wav" "Dudels__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 0 1 5 2 5 15 2 1 3 5 4 3 4 2 1 37 5 202 275 364 13
"8307" 13 214 2026 "<" "+" "sonaPRP" "g_Schwei.wav" "Bohrer__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 0 4 28 2 4 2 2 1 3 1 13 3 4 2 1 4 122 201 28 363 13
"8308" 13 214 2941 "/" "0" "sonaPRP" "g_Schwei.wav" "Bohrer__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 0 4 28 2 4 2 2 1 3 1 13 3 4 2 1 4 122 201 28 363 13
"8309" 13 215 1010 ">" "+" "sonaPRP" "g_Besen_.wav" "Kuh_____.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 1500 4 3 1 20 1 2 1 3 3 3 3 4 2 1 73 3 233 20 421 13
"8310" 13 215 1467 "/" "0" "sonaPRP" "g_Besen_.wav" "Kuh_____.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 1500 4 3 1 20 1 2 1 3 3 3 3 4 2 1 73 3 233 20 421 13
"8311" 13 216 1525 ">" "-" "sonaPRP" "g_Trompe.wav" "Dudels__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 1500 2 31 1 5 15 2 1 3 5 14 3 4 2 1 108 5 258 342 31 13
"8312" 13 216 1796 "/" "0" "sonaPRP" "g_Trompe.wav" "Dudels__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 1500 2 31 1 5 15 2 1 3 5 14 3 4 2 1 108 5 258 342 31 13
"8313" 13 217 1598 "<" "+" "sonaPRP" "g_Schaf_.wav" "Hammer__.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 1500 4 25 1 15 13 2 1 3 1 13 3 4 2 1 60 146 15 25 402 13
"8314" 13 217 1141 "/" "0" "sonaPRP" "g_Schaf_.wav" "Hammer__.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 1500 4 25 1 15 13 2 1 3 1 13 3 4 2 1 60 146 15 25 402 13
"8315" 13 218 912 ">" "+" "sonaPRP" "g_Bohrer.wav" "Bohrer__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 0 1 4 2 4 7 2 1 3 4 3 3 4 2 1 4 120 199 272 360 13
"8316" 13 218 1825 "/" "0" "sonaPRP" "g_Bohrer.wav" "Bohrer__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 0 1 4 2 4 7 2 1 3 4 3 3 4 2 1 4 120 199 272 360 13
"8317" 13 219 864 ">" "+" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 1500 4 18 1 13 9 2 1 3 1 9 3 4 2 1 13 142 18 301 395 13
"8318" 13 219 884 "/" "0" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 1500 4 18 1 13 9 2 1 3 1 9 3 4 2 1 13 142 18 301 395 13
"8319" 13 220 1309 "<" "+" "sonaPRP" "g_Floete.wav" "Harfe___.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 0 2 10 2 16 8 2 1 3 5 6 3 4 2 1 48 133 10 16 382 13
"8320" 13 220 2130 "/" "0" "sonaPRP" "g_Floete.wav" "Harfe___.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 0 2 10 2 16 8 2 1 3 5 6 3 4 2 1 48 133 10 16 382 13
"8321" 13 221 1252 ">" "+" "sonaPRP" "g_Klinge.wav" "Schere__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 0 3 19 2 26 5 2 1 3 6 9 3 4 2 1 91 175 19 327 26 13
"8322" 13 221 2084 "/" "0" "sonaPRP" "g_Klinge.wav" "Schere__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 0 3 19 2 26 5 2 1 3 6 9 3 4 2 1 91 175 19 327 26 13
"8323" 13 222 859 "<" "+" "sonaPRP" "g_Zug___.wav" "Esel____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 1500 3 32 1 8 16 2 1 3 2 15 3 4 2 1 8 32 213 286 376 13
"8324" 13 222 1230 "/" "0" "sonaPRP" "g_Zug___.wav" "Esel____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 1500 3 32 1 8 16 2 1 3 2 15 3 4 2 1 8 32 213 286 376 13
"8325" 13 223 1422 ">" "+" "sonaPRP" "g_Auto__.wav" "Auto____.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 0 1 2 2 2 3 2 1 3 2 2 3 4 2 1 2 117 195 265 352 13
"8326" 13 223 2104 "/" "0" "sonaPRP" "g_Auto__.wav" "Auto____.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 0 1 2 2 2 3 2 1 3 2 2 3 4 2 1 2 117 195 265 352 13
"8327" 13 224 979 "<" "+" "sonaPRP" "g_Hahn__.wav" "Hahn____.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 1500 1 14 1 14 6 2 1 3 1 8 3 4 2 1 56 14 221 302 396 13
"8328" 13 224 1488 "/" "0" "sonaPRP" "g_Hahn__.wav" "Hahn____.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 1500 1 14 1 14 6 2 1 3 1 8 3 4 2 1 56 14 221 302 396 13
"8329" 13 225 1055 ">" "+" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 0 4 1 2 10 10 2 1 3 1 1 3 4 2 1 1 135 10 292 384 13
"8330" 13 225 1837 "/" "0" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 0 4 1 2 10 10 2 1 3 1 1 3 4 2 1 1 135 10 292 384 13
"8331" 13 226 1007 ">" "+" "sonaPRP" "g_Harfe_.wav" "Ente____.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 1500 3 16 1 7 8 2 1 3 5 8 3 4 2 1 7 124 210 16 372 13
"8332" 13 226 1343 "/" "0" "sonaPRP" "g_Harfe_.wav" "Ente____.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 1500 3 16 1 7 8 2 1 3 5 8 3 4 2 1 7 124 210 16 372 13
"8333" 13 227 1056 "<" "+" "sonaPRP" "g_Geige_.wav" "Geige___.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 0 1 11 2 11 11 2 1 3 5 7 3 4 2 1 50 11 215 293 385 13
"8334" 13 227 2164 "/" "0" "sonaPRP" "g_Geige_.wav" "Geige___.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 0 1 11 2 11 11 2 1 3 5 7 3 4 2 1 50 11 215 293 385 13
"8335" 13 228 911 "<" "+" "sonaPRP" "g_Schere.wav" "Schere__.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 1500 1 26 1 26 14 2 1 3 4 13 3 4 2 1 89 173 246 326 26 13
"8336" 13 228 875 "/" "0" "sonaPRP" "g_Schere.wav" "Schere__.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 1500 1 26 1 26 14 2 1 3 4 13 3 4 2 1 89 173 246 326 26 13
"8337" 13 229 1051 ">" "+" "sonaPRP" "g_Esel__.wav" "Hammer__.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 0 3 8 2 15 13 2 1 3 1 5 3 4 2 1 8 145 15 307 401 13
"8338" 13 229 2303 "/" "1" "sonaPRP" "g_Esel__.wav" "Hammer__.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 0 3 8 2 15 13 2 1 3 1 5 3 4 2 1 8 145 15 307 401 13
"8339" 13 230 1548 "<" "+" "sonaPRP" "g_Pferd_.wav" "Tromme__.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 1500 3 23 1 30 12 2 1 3 1 6 3 4 2 1 106 186 23 339 30 13
"8340" 13 230 1606 "/" "0" "sonaPRP" "g_Pferd_.wav" "Tromme__.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 1500 3 23 1 30 12 2 1 3 1 6 3 4 2 1 106 186 23 339 30 13
"8341" 13 231 845 ">" "+" "sonaPRP" "g_Besen_.wav" "Auto____.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 1500 3 3 1 2 1 2 1 4 3 3 4 2 1 3 2 3 196 267 354 13
"8342" 13 231 974 "/" "0" "sonaPRP" "g_Besen_.wav" "Auto____.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 1500 3 3 1 2 1 2 1 4 3 3 4 2 1 3 2 3 196 267 354 13
"8343" 13 232 1932 ">" "-" "sonaPRP" "g_Trompe.wav" "Trompe__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 1500 1 31 1 31 15 2 1 4 5 14 4 2 1 3 107 188 257 341 31 13
"8344" 13 232 1915 "/" "0" "sonaPRP" "g_Trompe.wav" "Trompe__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 1500 1 31 1 31 15 2 1 4 5 14 4 2 1 3 107 188 257 341 31 13
"8345" 13 233 1494 "<" "+" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 0 3 28 2 9 2 2 1 4 1 13 4 2 1 3 45 131 9 28 379 13
"8346" 13 233 2292 "/" "0" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 0 3 28 2 9 2 2 1 4 1 13 4 2 1 3 45 131 9 28 379 13
"8347" 13 234 1223 "<" "+" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 0 4 11 2 17 11 2 1 4 5 7 4 2 1 3 17 11 230 310 409 13
"8348" 13 234 2137 "/" "0" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 0 4 11 2 17 11 2 1 4 5 7 4 2 1 3 17 11 230 310 409 13
"8349" 13 235 982 ">" "+" "sonaPRP" "g_Auto__.wav" "Loewe___.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 0 4 2 2 21 3 2 1 4 2 2 4 2 1 3 2 21 235 321 425 13
"8350" 13 235 1717 "/" "0" "sonaPRP" "g_Auto__.wav" "Loewe___.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 0 4 2 2 21 3 2 1 4 2 2 4 2 1 3 2 21 235 321 425 13
"8351" 13 236 1193 "<" "+" "sonaPRP" "g_Schere.wav" "Hahn____.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 1500 4 26 1 14 14 2 1 4 4 13 4 2 1 3 58 14 224 304 26 13
"8352" 13 236 927 "/" "0" "sonaPRP" "g_Schere.wav" "Hahn____.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 1500 4 26 1 14 14 2 1 4 4 13 4 2 1 3 58 14 224 304 26 13
